location,model,optimizer,window_index,start_date,end_date,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_conv,sym_conv,paired_conv
Yakutsk,normal,BFGS,1,1984-01-01,1993-12-28,-8.427457918712326,20.491951238205594,-8.419730982982149,20.487966510046274,0.0010999999999815675,3.9999999996022476e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,2,1984-07-01,1994-06-28,-8.564347460538883,20.601215338868894,-8.561688255000398,20.5950104138497,0.00383333333338669,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,3,1984-12-30,1994-12-27,-8.470492285187596,20.558590073428043,-8.46479487395673,20.550512608742313,0.003733333333245052,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,4,1985-06-30,1995-06-27,-8.414755741480917,20.434341183136368,-8.413103896488229,20.426681936520396,0.003666666666686069,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,5,1985-12-29,1995-12-26,-8.315089819699157,20.414849691905857,-8.318341934530961,20.409863447754343,0.0032999999999447026,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,6,1986-06-29,1996-06-25,-8.3195124248220509,20.392085410801403,-8.316649466397202,20.385903459895804,0.004000000000087311,4.666666666404732e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,7,1986-12-28,1996-12-24,-8.319530943489486,20.390632825783737,-8.316670261082841,20.384845807334674,0.0010999999999815675,2.0000000004074536e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,8,1987-06-28,1997-06-24,-8.24036467887351,20.357110415934777,-8.240377369522928,20.347561284490638,0.0035666666666656966,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,9,1987-12-27,1997-12-23,-8.091315034098887,20.350195207937062,-8.088325289924153,20.340863620210442,0.0037000000000261936,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,10,1988-06-26,1998-06-23,-8.120441327439638,20.32051263067808,-8.121050678289869,20.31192251082245,0.0038666666667268148,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,11,1988-12-25,1998-12-22,-8.21258444930102,20.49887179849032,-8.209364568623444,20.493778316347196,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,12,1989-06-25,1999-06-22,-8.39001860668483,20.613994032892993,-8.38896546909557,20.60960233487258,0.0034333333333051996,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,13,1989-12-24,1999-12-21,-8.402451105163001,20.676394502561493,-8.403198094690012,20.671666279770033,0.00403333333330617,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,14,1990-06-24,2000-06-20,-8.420072469933938,20.563036098633145,-8.42300879253554,20.55902117788887,0.004133333333326542,7.666666665803253e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,15,1990-12-23,2000-12-19,-8.460607892625148,20.62329744375565,-8.462154526899955,20.619360832388907,0.0038333333332654243,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,16,1991-06-23,2001-06-19,-8.577344964308299,20.771747882296644,-8.578942801367457,20.766188649608647,0.004000000000087311,6.999999999000769e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,17,1991-12-22,2001-12-18,-8.526059367549262,20.791847944784593,-8.525960428176408,20.782965966741024,0.003166666666705472,5.666666667821119e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,18,1992-06-21,2002-06-18,-8.501182039896372,20.77595944266207,-8.500116198841669,20.769099487354392,0.0037333333333663178,6.666666665599526e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,19,1992-12-20,2002-12-17,-8.378496113373323,20.708942001448825,-8.380802369614466,20.701095002297222,0.0037333333333663178,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,20,1993-06-20,2003-06-17,-8.439570245559736,20.834046311406233,-8.4402427608323,20.824072174507933,0.0035666666666656966,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,21,1993-12-19,2003-12-16,-8.314080907712619,20.807294655151136,-8.31834188052733,20.79410017573711,0.0033666666666249513,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,22,1994-06-19,2004-06-15,-8.353383408740582,20.749015645454136,-8.354472962224834,20.73699897975181,0.004599999999967016,6.666666665599526e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,23,1994-12-18,2004-12-14,-8.38719507038473,20.82734040344731,-8.38769141572575,20.817571262211903,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,24,1995-06-18,2005-06-14,-8.425544433509135,20.91349244876126,-8.42732010920934,20.90282920956894,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,25,1995-12-17,2005-12-13,-8.427707950037302,20.870456051419662,-8.429904769130193,20.85949143271876,0.0038666666666055485,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,26,1996-06-16,2006-06-13,-8.502303711253052,20.959030297927605,-8.50350565239182,20.9489550958806,0.004066666666646294,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,27,1996-12-15,2006-12-12,-8.502284970625313,20.96098411215332,-8.46608675516525,20.95783106350791,0.001133333333321692,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,28,1997-06-15,2007-06-12,-8.426607145722206,20.90449546746125,-8.427797784692073,20.900010667345768,0.0042666666666870395,7.000000000213428e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,29,1997-12-14,2007-12-11,-8.372598634668648,20.8263133026937,-8.37519783583961,20.82275090744472,0.0037999999999253,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,30,1998-06-14,2008-06-10,-8.274750591925327,20.74510383589447,-8.27787706951771,20.739854676193435,0.003966666666747188,6.999999999000769e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,31,1998-12-13,2008-12-09,-8.189421728202143,20.69773468397897,-8.195582514888388,20.69112762607545,0.003633333333224679,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,32,1999-06-13,2009-06-09,-8.216403035161354,20.782085343529413,-8.223146980566323,20.77335980852893,0.003633333333345945,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,33,1999-12-12,2009-12-08,-8.065734641834279,20.782943372102245,-8.070663980963236,20.77648544356235,0.0037000000000261936,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,34,2000-06-11,2010-06-08,-8.262593238130984,20.948418479040914,-8.269191666788629,20.943217803000604,0.0035333333333255725,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,35,2000-12-10,2010-12-07,-8.176981726144067,20.963737165375044,-8.18394968150658,20.962650086099554,0.00319999999992433,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,36,2001-06-10,2011-06-07,-8.076461523896434,20.923487760813405,-8.083585912859427,20.923321412711843,0.0035333333333255725,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,37,2001-12-09,2011-12-06,-8.089139650211571,20.94610815475431,-8.094774321911983,20.94815146581788,0.003499999999985448,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,38,2002-06-09,2012-06-05,-8.263231814885122,21.060415769024797,-8.270511220583002,21.06474440453203,0.0033666666666249513,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,39,2002-12-08,2012-12-04,-8.294183490518314,21.135537853762106,-8.30025019551146,21.1432960674017,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,40,2003-06-08,2013-06-04,-8.38270793515334,21.24452482589298,-8.39243014631672,21.256672245485337,0.003933333333407063,7.000000000213428e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,41,2003-12-07,2013-12-03,-8.352208257621522,21.185687872637686,-8.360122879917306,21.200966257824287,0.0035666666666656966,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,42,2004-06-06,2014-06-03,-8.280739019708387,21.232083524325958,-8.290780864910646,21.247999901665242,0.0034000000000863413,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,43,2004-12-05,2014-12-02,-8.212711207423045,21.28040448554927,-8.223154073885652,21.294300710266775,0.003499999999985448,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,44,2005-06-05,2015-06-02,-8.177102789968924,21.165913671961054,-8.184380019726637,21.179509318516192,0.003633333333345945,6.333333332198284e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,45,2005-12-04,2015-12-01,-8.144689621977111,21.183830371630695,-8.14862952057301,21.198688212741274,0.0032999999999447026,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,46,2006-06-04,2016-05-31,-8.07387758866174,21.11750315342758,-8.079306682364663,21.132272919594715,0.003899999999945673,7.000000000213428e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,47,2006-12-03,2016-11-29,-8.043701047719503,21.100111891374024,-8.053009809461114,21.109873629597637,0.003633333333345945,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,48,2007-06-03,2017-05-30,-8.045648231435678,21.05797539323856,-8.05084835338427,21.069755701947326,0.0025000000000242532,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,49,2007-12-02,2017-11-28,-8.037161629504027,21.14026092227321,-8.043955272795714,21.153763354407825,0.003900000000066939,7.33333333240201e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,50,2008-06-01,2018-05-29,-8.222755689932585,21.292182199323133,-8.226557643109048,21.30364195459646,0.0034666666666453238,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,51,2008-11-30,2018-11-27,-8.198184805072165,21.228098051506404,-8.201609728110352,21.238981101012914,0.0035666666666656966,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,52,2009-05-31,2019-05-28,-8.036393356223801,21.041949382183326,-8.039646252859377,21.055360749667422,0.003666666666686069,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,53,2009-11-29,2019-11-26,-8.004053835788781,21.009338540461044,-8.008653807261418,21.022423197318577,0.00383333333338669,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,54,2010-05-30,2020-05-26,-7.833577538036116,20.853315285063356,-7.833388319190082,20.861603001122504,0.004099999999986418,7.000000000213428e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,55,2010-11-28,2020-11-24,-7.760035222129117,20.876359731156963,-7.762251128024213,20.883128500237564,0.0033000000000659685,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,56,2011-05-29,2021-05-25,-7.894324278979486,20.93138347585673,-7.894917324047944,20.934240086157306,0.003333333333406093,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,57,2011-11-27,2021-11-23,-7.76695244175429,20.935998218449406,-7.770866187662368,20.93835120700787,0.003666666666686069,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,58,2012-05-27,2022-05-24,-7.701220362086975,20.85084387980524,-7.703307471606176,20.85061239649537,0.003933333333285797,7.333333333614671e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,59,2012-11-25,2022-11-22,-7.656896649933074,20.833384992312148,-7.658872431085388,20.830757522260683,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,60,2013-05-26,2023-05-23,-7.7035701352779995,20.842540304727486,-7.658896072461038,20.83232647338534,0.00323333333338572,2.3333333325960363e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,61,2013-11-24,2023-11-21,-7.595537209141922,20.845135651873544,-7.658862456508332,20.8340522003196,0.003633333333345945,1.999999999194794e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,62,2014-05-25,2024-05-21,-7.688069706829271,20.822420280151675,-7.687294946249793,20.8108387726371,0.0032333333332644544,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,63,2014-11-23,2024-11-19,-7.57425612677319,20.82244531168209,-7.575307873039144,20.807874783326152,0.0035666666666656966,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,64,2015-05-24,2025-05-20,-7.505024751473891,20.754975513445952,-7.505988603346048,20.74060854755858,0.0038333333332654243,6.666666666812186e-4,TRUE,TRUE,TRUE
Yakutsk,normal,BFGS,65,2015-11-22,2025-11-18,-7.461017878725608,20.762521985944392,-7.463314271151162,20.747200889425997,0.003200000000045596,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,1,1984-01-01,1993-12-28,-8.427457918712326,20.490451749512108,-8.427447324687591,20.486819077530875,0.0018000000000029104,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,2,1984-07-01,1994-06-28,-8.564380789687764,20.601225603047116,-8.561714078662131,20.595019862320814,0.009233333333395422,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,3,1984-12-30,1994-12-27,-8.564158121231182,20.558675868418195,-8.464660351492556,20.550424143169135,0.003100000000025223,8.66666666721964e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,4,1985-06-30,1995-06-27,-8.414757807652066,20.434348991072323,-8.464419663422062,20.426714897040856,0.007633333333311991,3.9999999996022476e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,5,1985-12-29,1995-12-26,-8.41451494497105,20.414785340538945,-8.318341458116041,20.40986655144375,0.0026333333333847502,0.0012666666666821887,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,6,1986-06-29,1996-06-25,-8.414284155239388,20.392063278477487,-8.31834301197182,20.386461883849517,0.002633333333263484,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,7,1986-12-28,1996-12-24,-8.414191279806706,20.38828928413934,-8.318389622239598,20.38336210135269,0.0018000000000029104,3.333333332799763e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,8,1987-06-28,1997-06-24,-8.240390641845798,20.35711064252497,-8.239874625485989,20.347412479114617,0.006800000000051417,0.001133333333321692,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,9,1987-12-27,1997-12-23,-8.090861425825885,20.350125003801896,-8.088327138907612,20.34086347407939,0.005466666666688979,9.333333332809464e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,10,1988-06-26,1998-06-23,-8.120805504320998,20.321052217529395,-8.121060137591643,20.311908642216142,0.005966666666669577,9.666666666210707e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,11,1988-12-25,1998-12-22,-8.213703135147764,20.498352821960758,-8.209487577300072,20.493789293554542,0.005466666666688979,9.666666666210707e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,12,1989-06-25,1999-06-22,-8.3900379637438,20.613999046019558,-8.388984372595733,20.609607270746135,0.005066666666728755,8.333333332605738e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,13,1989-12-24,1999-12-21,-8.391285270984826,20.675893423712,-8.390413856123756,20.671189023774428,0.0036000000000058208,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,14,1990-06-24,2000-06-20,-8.420082106228357,20.56303614181146,-8.390556900525754,20.55903130592044,0.005966666666669577,4.000000000814907e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,15,1990-12-23,2000-12-19,-8.460661941533314,20.623316522061934,-8.462209512473105,20.61937917843237,0.0044666666666065185,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,16,1991-06-23,2001-06-19,-8.577778824606828,20.771574533323438,-8.579314543673743,20.76604866297058,0.005499999999907838,9.333333334022124e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,17,1991-12-22,2001-12-18,-8.526058451567375,20.791861260417804,-8.525959636289517,20.78297628029127,0.004499999999946643,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,18,1992-06-21,2002-06-18,-8.52600076402861,20.775948562813358,-8.499813883145231,20.768610473738704,0.0027000000000649985,0.0010666666667627092,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,19,1992-12-20,2002-12-17,-8.52532382739522,20.706902962660383,-8.380800892523691,20.701087862481153,0.0035666666666656966,7.666666665803253e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,20,1993-06-20,2003-06-17,-8.439409457830102,20.83400708140814,-8.440530756674278,20.82395589829277,0.005499999999907838,8.999999999408222e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,21,1993-12-19,2003-12-16,-8.313045635559902,20.807615828107146,-8.317744610234065,20.793987784995565,0.005866666666649204,0.0010999999999815675,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,22,1994-06-19,2004-06-15,-8.313139444149547,20.748992119146635,-8.31872540394019,20.739161958161652,0.0030999999999039574,5.333333333207217e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,23,1994-12-18,2004-12-14,-8.387191780869808,20.82734057071558,-8.387688202809803,20.817573773584098,0.004500000000067909,7.999999999204495e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,24,1995-06-18,2005-06-14,-8.425365180222412,20.91242918900254,-8.427204074725218,20.90199888417818,0.004500000000067909,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,25,1995-12-17,2005-12-13,-8.425370552957226,20.870456471608446,-8.427213381554253,20.859497665512826,0.0031333333332440815,4.000000000814907e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,26,1996-06-16,2006-06-13,-8.502347438441689,20.959003151075873,-8.503550854540167,20.948906051601323,0.004499999999946643,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,27,1996-12-15,2006-12-12,-8.502291001681751,20.96491850781044,-8.466085329018226,20.95783590365914,0.0013666666667025613,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,28,1997-06-15,2007-06-12,-8.502117687648244,20.904548383484407,-8.465078873325321,20.90219848266123,0.003100000000025223,5.333333333207217e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,29,1997-12-14,2007-12-11,-8.501566593644922,20.825035238879035,-8.374614183127745,20.82316050971329,0.0035333333333255725,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,30,1998-06-14,2008-06-10,-8.274727964735641,20.745073103821262,-8.27694084479846,20.740515717912317,0.007633333333433257,8.66666666721964e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,31,1998-12-13,2008-12-09,-8.274528541857105,20.69780870114685,-8.19557951753571,20.691121139189892,0.0031333333333653473,7.666666665803253e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,32,1999-06-13,2009-06-09,-8.216412317063488,20.781986643625086,-8.22285908635704,20.772123599084274,0.004499999999946643,7.666666665803253e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,33,1999-12-12,2009-12-08,-8.065430359565939,20.782670138182933,-8.069728186037363,20.776189878721564,0.00403333333330617,9.333333332809464e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,34,2000-06-11,2010-06-08,-8.262981942732944,20.948317679473295,-8.269590362479722,20.943115153373427,0.005433333333348856,9.333333332809464e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,35,2000-12-10,2010-12-07,-8.176981286178986,20.96374959985226,-8.18394932061286,20.962663097383157,0.005033333333388631,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,36,2001-06-10,2011-06-07,-8.176750975594285,20.923581855744665,-8.083333209582024,20.92323605237106,0.003100000000025223,0.001033333333301319,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,37,2001-12-09,2011-12-06,-8.089156140697902,20.94611405077317,-8.084453770043734,20.948731232373852,0.0050000000000485064,6.333333333410943e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,38,2002-06-09,2012-06-05,-8.263249494410383,21.060425176899685,-8.270529357714619,21.06475418450348,0.004999999999927241,8.333333332605738e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,39,2002-12-08,2012-12-04,-8.294166133141141,21.135318534747555,-8.300176176268307,21.142735261224324,0.004433333333387661,7.666666667015912e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,40,2003-06-08,2013-06-04,-8.382804196375622,21.244465380061193,-8.392596084992299,21.25655643967596,0.005033333333388631,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,41,2003-12-07,2013-12-03,-8.382736041948073,21.185696651139516,-8.392343685906702,21.201406603252153,0.003100000000025223,4.666666666404732e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,42,2004-06-06,2014-06-03,-8.280733364954182,21.23208992812387,-8.29077425386661,21.248007089357394,0.0050000000000485064,8.333333332605738e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,43,2004-12-05,2014-12-02,-8.21270308613095,21.28041057720804,-8.223147091332628,21.294308081410847,0.005066666666728755,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,44,2005-06-05,2015-06-02,-8.17691933058433,21.16574491626902,-8.222987359277104,21.179530254054047,0.0064666666666501746,4.000000000814907e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,45,2005-12-04,2015-12-01,-8.144687335794837,21.18383575631195,-8.14862797751422,21.198693730064658,0.004533333333286768,8.333333332605738e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,46,2006-06-04,2016-05-31,-8.144528438324453,21.117536501318718,-8.07903072798322,21.13239444357023,0.0031666666665842056,8.66666666721964e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,47,2006-12-03,2016-11-29,-8.144297707250477,21.100017407157928,-8.053002627523805,21.10986429464847,0.0027333333334051226,0.0010666666667627092,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,48,2007-06-03,2017-05-30,-8.144068862542982,21.05823754468375,-8.052995352911157,21.069759473061442,0.003166666666705472,5.333333333207217e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,49,2007-12-02,2017-11-28,-8.037129803161353,21.14020470168372,-8.052767071625075,21.153384876815657,0.0050999999999476135,5.66666666660846e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,50,2008-06-01,2018-05-29,-8.222897600580163,21.292165408422598,-8.22670682214845,21.3036229426502,0.005566666666709352,9.333333334022124e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,51,2008-11-30,2018-11-27,-8.222842772266654,21.228099407418966,-8.22651257200429,21.23956621793306,0.0031333333332440815,4.666666666404732e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,52,2009-05-31,2019-05-28,-8.0363972711161,21.041961370531308,-8.039650017199719,21.055372960677786,0.007699999999992239,0.0010666666666414434,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,53,2009-11-29,2019-11-26,-8.035589027074424,21.008348093010692,-8.008636341964033,21.022409941528405,0.004066666666646294,0.0010666666666414434,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,54,2010-05-30,2020-05-26,-7.833435836633558,20.85324530173254,-7.833241630003196,20.861504859767145,0.00726666666669189,0.0010000000000824608,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,55,2010-11-28,2020-11-24,-7.760034673988187,20.876362839597345,-7.762250561376452,20.8831415513889,0.005066666666607489,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,56,2011-05-29,2021-05-25,-7.894326237783084,20.9313928590959,-7.894918886017753,20.9342484795936,0.005033333333267364,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,57,2011-11-27,2021-11-23,-7.894036141369784,20.941360487122523,-7.894636783868699,20.943157097482242,0.0013666666667025613,2.6666666672099383e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,58,2012-05-27,2022-05-24,-7.701154008306133,20.8507926486471,-7.703241624571675,20.850561053055973,0.007700000000113505,8.333333333818397e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,59,2012-11-25,2022-11-22,-7.70105171052606,20.833365415312322,-7.6584489620527645,20.830454811280475,0.0026666666667248744,0.0010666666667627092,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,60,2013-05-26,2023-05-23,-7.701069095191986,20.842586767658897,-7.6585202334946185,20.83556307031857,0.0027000000000649985,2.666666665997279e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,61,2013-11-24,2023-11-21,-7.7008083013417306,20.8486343338032,-7.657697669117307,20.84084034994496,0.0013666666667025613,2.666666665997279e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,62,2014-05-25,2024-05-21,-7.700778934609418,20.82243056053537,-7.687301554888454,20.810824005753755,0.0026999999999437327,0.001133333333321692,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,63,2014-11-23,2024-11-19,-7.574257249820234,20.822445382042265,-7.68687217631368,20.80203724404286,0.003166666666705472,2.6666666672099383e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,64,2015-05-24,2025-05-20,-7.574094496290503,20.754999828630492,-7.505851690567846,20.740584225082035,0.003100000000025223,9.99999999961195e-4,TRUE,TRUE,TRUE
Yakutsk,normal,L-BFGS-B,65,2015-11-22,2025-11-18,-7.573817369798236,20.77155022068855,-7.505765495152139,20.752200912754798,0.0014000000000426857,2.3333333325960363e-4,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,1,1984-01-01,1993-12-28,-7.657249568625283,22.78615039631126,-7.651401137045972,22.777903825965613,0.007433333333392511,0.0010000000000824608,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,2,1984-07-01,1994-06-28,-7.7689659865085154,22.883321099964625,-7.7659434011733,22.872794712513688,0.00439999999992627,6.000000000009701e-4,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,3,1984-12-30,1994-12-27,-7.633487931248957,22.831108142717138,-7.627720156087441,22.819024968294208,0.003900000000066939,5.333333333207217e-4,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,4,1985-06-30,1995-06-27,-7.633356871764141,22.68818207274847,-7.631211178986409,22.67544868278279,0.0031333333333653473,6.666666665599526e-4,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,5,1985-12-29,1995-12-26,-7.535326100097749,22.668705336881036,-7.537746335362084,22.659353077537787,0.003633333333224679,5.000000001018634e-4,TRUE,TRUE,TRUE
Yakutsk,logistic,BFGS,6,1986-06-29,1996-06-25,-7.550493285808831,22.650824384945572,-7.548883943712351,22.640024401818867,0.0038333333332654243,5.333333333207217e-4,TRUE,TRUE,TRUE
