date,T2M,RH2M,THI
1984-04-24,-0.48,98.83,-0.38360369999999877
1984-04-25,-3.26,98.65,-3.1281319999999995
1984-04-26,-8.33,97.76,-8.0487344
1984-04-27,-0.09,98.47,0.032774850000000896
1984-04-28,-1.24,96.16,-0.9075711999999978
1984-04-29,-1,96.35,-0.688837499999999
1984-04-30,0.91,85.87,1.9661468500000003
1984-05-01,5.24,75.28,6.498989600000001
1984-05-02,6.98,74.07,8.052464800000001
1984-05-03,8.72,72.38,9.5980398
1984-05-04,7.33,72.67,8.40775855
1984-05-05,1.79,73.22,3.6620559000000013
1984-05-06,1.85,72.05,3.794621250000001
1984-05-07,5.53,61.31,7.438771150000001
1984-05-08,9.95,49.37,11.21701575
1984-05-09,10.09,60.06,11.0587447
1984-05-10,11.83,64.65,12.34911475
1984-05-11,10.64,82.19,11.018106300000001
1984-05-12,8.65,83.34,9.186035500000001
1984-05-13,8.81,79.91,9.43871655
1984-05-14,4.27,76.3,5.6034805
1984-05-15,1.93,59.62,4.721671300000001
1984-05-16,7.18,67.49,8.488852600000001
1984-05-17,4.52,83.2,5.442152
1984-05-18,5.59,65.67,7.27234165
1984-05-19,6.27,69.42,7.6542037
1984-05-20,6.44,80.08,7.3230536000000015
1984-05-21,7.87,69.54,8.980723900000001
1984-05-22,8.44,75.65,9.2515855
1984-05-23,10.95,87.3,11.197967499999999
1984-05-24,9.54,90.94,9.7871568
1984-05-25,13.52,67.75,13.6938275
1984-05-26,15.22,75.89,15.1245244
1984-05-27,11.29,76.18,11.7105421
1984-05-28,9.63,85.82,10.0098113
1984-05-29,13.09,84.02,13.2139249
1984-05-30,13.16,87.1,13.255073
1984-05-31,12.21,75.55,12.517947750000001
1984-06-01,8.66,92.53,8.8999364
1984-06-02,9.28,86.55,9.6661495
1984-06-03,10.49,80.61,10.917646450000001
1984-06-04,11.89,71.42,12.300265900000001
1984-06-05,11.89,74.43,12.25705735
1984-06-06,11.29,73.49,11.75803405
1984-06-07,8.87,94.47,9.04123645
1984-06-08,4.92,95.81,5.140771100000001
1984-06-09,8.82,78.22,9.500407200000001
1984-06-10,10.54,79.2,10.993024
1984-06-11,12.66,77.33,12.8894204
1984-06-12,12.4,81.5,12.613675
1984-06-13,16.72,77.37,16.443687699999998
1984-06-14,17.1,67.75,16.638825
1984-06-15,12.11,62.93,12.59728515
