study,replicate,model,optimizer,n,bins,bin_type,truth_mean,truth_sd,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_loglik,sym_loglik,class_conv,sym_conv,paired_conv,class_boundary_hit,sym_boundary_hit
shifted_lognormal_sensitivity,6,shifted_lognormal,L-BFGS-B,365,50,QU,25,5.000000000000001,25.098377678577492,4.96001873169241,25.04061460815771,4.708693329300502,0.003999999999999915,0.006766666666666765,-1047.629227797218,-1592.2636532665467,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,6,shifted_lognormal,BFGS,365,100,EW,25,5.000000000000001,25.098395645970683,4.959992491762346,25.11468510519579,4.9624442165416065,0.0042333333333332964,0.007299999999999921,-1047.6292278024205,-1352.767239793457,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,6,shifted_lognormal,L-BFGS-B,365,100,EW,25,5.000000000000001,25.098377678577492,4.96001873169241,25.114695614546562,4.962445533121207,0.003999999999999915,0.007266666666666666,-1047.629227797218,-1352.7672397925364,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,6,shifted_lognormal,BFGS,365,100,QU,25,5.000000000000001,25.098395645970683,4.959992491762346,25.033091943976686,4.713351032540027,0.0042333333333332964,0.00816666666666658,-1047.6292278024205,-2006.5283670314327,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,6,shifted_lognormal,L-BFGS-B,365,100,QU,25,5.000000000000001,25.098377678577492,4.96001873169241,25.031931916794974,4.712843808270797,0.003999999999999915,0.008033333333333321,-1047.629227797218,-2006.5283855086334,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,25.121989645889677,4.802929981519631,25.06114198178036,4.8601770254463785,0.004433333333333304,0.004100000000000037,-1039.056050498236,-622.7609391467279,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,10,EW,25,5.000000000000001,25.12201638028687,4.802966619253107,25.06117983130312,4.860330268598706,0.0029999999999999953,0.0041999999999999225,-1039.0560505135782,-622.7609385258457,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,10,QU,25,5.000000000000001,25.121989645889677,4.802929981519631,25.130404394431714,4.833474144359022,0.004433333333333304,0.0037666666666666517,-1039.056050498236,-868.2923425736893,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,10,QU,25,5.000000000000001,25.12201638028687,4.802966619253107,25.130370322953034,4.833437245959098,0.0029999999999999953,0.0038333333333333995,-1039.0560505135782,-868.2923425776486,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,50,EW,25,5.000000000000001,25.121989645889677,4.802929981519631,25.117132342119138,4.781411473099654,0.004433333333333304,0.004866666666666694,-1039.056050498236,-1197.7729667834865,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,50,EW,25,5.000000000000001,25.12201638028687,4.802966619253107,25.117073904358328,4.7813673375902,0.0029999999999999953,0.006499999999999891,-1039.0560505135782,-1197.7729668985576,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,50,QU,25,5.000000000000001,25.121989645889677,4.802929981519631,25.163928888930833,4.8603884527334635,0.004433333333333304,0.005499999999999972,-1039.056050498236,-1589.245267515489,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,50,QU,25,5.000000000000001,25.12201638028687,4.802966619253107,25.16392624816506,4.860381506888984,0.0029999999999999953,0.006166666666666624,-1039.0560505135782,-1589.245267511639,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,100,EW,25,5.000000000000001,25.121989645889677,4.802929981519631,25.12021202734949,4.794118646401134,0.004433333333333304,0.0060333333333333645,-1039.056050498236,-1452.2740847217956,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,100,EW,25,5.000000000000001,25.12201638028687,4.802966619253107,25.120186808969112,4.794199935700086,0.0029999999999999953,0.0056333333333333496,-1039.0560505135782,-1452.274084869303,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,BFGS,365,100,QU,25,5.000000000000001,25.121989645889677,4.802929981519631,25.14616610885752,4.831537335861468,0.004433333333333304,0.007166666666666662,-1039.056050498236,-2010.0795752496874,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,7,shifted_lognormal,L-BFGS-B,365,100,QU,25,5.000000000000001,25.12201638028687,4.802966619253107,25.146112720310303,4.831468016248635,0.0029999999999999953,0.006899999999999906,-1039.0560505135782,-2010.0795753118593,TRUE,TRUE,TRUE,FALSE,FALSE
shifted_lognormal_sensitivity,8,shifted_lognormal,BFGS,365,10,EW,25,5.000000000000001,25.155382478773554,4.798472088377035,25.10342297842923,4.756963943311788,0.0039000000000000293,0.0033666666666667547,-1022.2898577546288,-642.9495730271504,TRUE,TRUE,TRUE,FALSE,FALSE
