date,T2M,RH2M,THI
1984-01-01,-3.12,93.83,-2.522065299999999
1984-01-02,-2.41,93.62,-1.816628099999999
1984-01-03,-3.63,97.18,-3.3488036999999995
1984-01-04,0.59,93.95,1.0528552500000008
1984-01-05,-1.51,95.7,-1.131363499999999
1984-01-06,-0.31,87.03,0.7464713500000013
1984-01-07,-3.1,80.43,-1.2056239999999994
1984-01-08,-3.21,85.43,-1.7908091499999996
1984-01-09,-3.43,88.97,-2.3422765499999985
1984-01-10,-5.99,90.79,-4.952079049999999
1984-01-11,-10.35,82.21,-7.918551749999996
1984-01-12,-7.1,86.65,-5.5140199999999995
1984-01-13,-6.23,92.34,-5.356645100000001
1984-01-14,-4.69,89.99,-3.633494549999999
1984-01-15,-6.42,84.08,-4.588244799999998
1984-01-16,-11,95.39,-10.3534475
1984-01-17,-10.95,94,-10.110149999999999
1984-01-18,-14.52,97.88,-14.181626799999997
1984-01-19,-17.4,100,-17.399999999999995
1984-01-20,-17.83,100,-17.829999999999995
1984-01-21,-18.4,100,-18.399999999999995
1984-01-22,-8.99,98.83,-8.838841849999998
1984-01-23,-3.71,94.06,-3.1150792999999983
1984-01-24,-0.81,95.43,-0.42518314999999973
1984-01-25,-1.13,94.23,-0.6339819499999988
1984-01-26,-0.48,96.07,-0.15620729999999755
1984-01-27,-3.29,88.26,-2.141299699999999
1984-01-28,-4.9,92.57,-4.107218999999997
1984-01-29,-6.09,91.53,-5.1308148499999975
1984-01-30,-3.69,86.64,-2.353398799999999
1984-01-31,-7.87,93.42,-7.0604296999999985
1984-02-01,-4.52,97.23,-4.2302303
1984-02-02,-0.95,97.59,-0.7452102499999997
1984-02-03,-0.12,92.75,0.46297250000000145
1984-02-04,-1.36,93.91,-0.8287692999999993
1984-02-05,-4.54,90.54,-3.5493487999999997
1984-02-06,-9.5,96.52,-9.04064
1984-02-07,-10.71,94.45,-9.94046475
1984-02-08,-6.13,81.27,-4.004800549999999
1984-02-09,-1.01,93.96,-0.4947577999999979
1984-02-10,2.02,93.98,2.433212800000001
1984-02-11,2.31,95.02,2.6438841000000015
1984-02-12,7.36,96.56,7.4950888
1984-02-13,6.23,88.81,6.738977150000001
1984-02-14,3.18,85.7,4.070318
1984-02-15,4.57,83.81,5.454216850000001
1984-02-16,3.57,88.18,4.2805593
1984-02-17,3.75,95.62,4.008967500000001
1984-02-18,3.08,97.37,3.245190300000001
1984-02-19,4.33,91.41,4.810481650000001
1984-02-20,1.21,82.72,2.473081600000001
1984-02-21,1.58,83.8,2.731172000000001
1984-02-22,4.25,81.88,5.271515000000001
1984-02-23,5.46,83.67,6.271927600000001
1984-02-24,2.39,88.87,3.131313650000001
1984-02-25,0.97,82.12,2.3005402000000004
1984-02-26,-0.57,77.58,1.2882817000000015
1984-02-27,-1.51,72.77,0.8877376500000016
1984-02-28,-2.52,81.16,-0.7563875999999983
1984-02-29,-3.27,74.49,-0.7767801499999978
1984-03-01,-3.78,69.5,-0.7135299999999982
1984-03-02,-1.9,63.57,1.3859860000000008
1984-03-03,-1.24,53.04,2.825327200000001
1984-03-04,-1.05,74.67,1.1163482500000013
1984-03-05,0.34,86.83,1.3656796000000013
1984-03-06,-2.88,79.11,-0.8831248999999985
1984-03-07,-5.05,69.25,-1.7436062499999982
1984-03-08,-4.71,81.17,-2.7205163499999987
1984-03-09,-5.87,74.02,-2.9593306999999984
1984-03-10,-5.3,78.9,-3.002209999999999
1984-03-11,-6.95,79.06,-4.4796035
1984-03-12,-6.74,73.36,-3.627915199999998
1984-03-13,-2.48,90.22,-1.566645799999999
1984-03-14,-0.47,86.02,0.6810433000000011
1984-03-15,3.51,96.28,3.7348554000000003
1984-03-16,0.84,89.36,1.639383200000001
1984-03-17,-1.2,77.84,0.7135160000000007
1984-03-18,-1.68,85.55,-0.3940944999999987
1984-03-19,-0.24,88.5,0.6923050000000013
1984-03-20,2.58,92.81,3.0513764000000005
1984-03-21,0.49,90.77,1.2012176500000016
1984-03-22,0.85,82.5,2.1638125000000006
1984-03-23,0.41,77.41,2.1606120500000014
1984-03-24,0.32,80.13,1.869661300000001
1984-03-25,2.2,81.93,3.4224355000000006
1984-03-26,1.32,83.25,2.534207500000001
1984-03-27,2.68,83.57,3.748114300000001
1984-03-28,2.54,84.02,3.591164400000001
1984-03-29,2.13,84.16,3.207674400000001
1984-03-30,1.83,80.71,3.1742236500000014
1984-03-31,2,79.78,3.390125000000001
1984-04-01,3.02,71.25,4.835275000000001
1984-04-02,4.23,78.08,5.468151200000001
1984-04-03,2.19,88.76,2.9510042000000007
1984-04-04,2.75,95.84,3.01884
1984-04-05,4.52,86.6,5.255526000000001
1984-04-06,3.25,81.63,4.386643750000001
1984-04-07,2.55,80.01,3.86384275
1984-04-08,3.44,78.83,4.727771100000001
1984-04-09,4.38,82.53,5.352380200000001
1984-04-10,5.11,77.53,6.270463150000001
1984-04-11,4.3,74.45,5.733355
1984-04-12,6.39,83.37,7.13178115
1984-04-13,6.79,87.71,7.311157450000001
1984-04-14,5.67,93.88,5.967217800000001
1984-04-15,3.88,96.72,4.0715848
1984-04-16,3.55,95.27,3.834864250000001
1984-04-17,2.89,87.94,3.6600913000000013
1984-04-18,3.6,90.58,4.164729000000001
1984-04-19,4.1,92.99,4.500972000000001
1984-04-20,3.43,94.14,3.7867861000000014
1984-04-21,4.75,85.82,5.510402500000001
1984-04-22,3.72,89.34,4.352031400000001
1984-04-23,4.54,90.72,5.048358400000001
1984-04-24,5.14,88.85,5.714002000000001
1984-04-25,7.73,80.52,8.4553378
1984-04-26,10.74,89.02,10.9670664
1984-04-27,13.28,97.3,13.298117
1984-04-28,9.05,73.65,9.839841250000001
1984-04-29,7.06,80.3,7.866124
1984-04-30,9.13,78.67,9.759981550000001
1984-05-01,5.76,74.48,6.9867464
1984-05-02,5.23,75.09,6.50003635
1984-05-03,5.48,92.45,5.854555500000001
1984-05-04,5.29,86.76,5.9606722
1984-05-05,7.49,82.52,8.1639414
1984-05-06,9.69,80.05,10.21777725
1984-05-07,9.47,86.81,9.83490135
1984-05-08,6.48,73.14,7.664794600000001
1984-05-09,6.31,79.71,7.223963050000001
1984-05-10,8.69,75.56,9.4709802
1984-05-11,10.87,92.43,11.02113505
1984-05-12,9.85,75.55,10.47530875
1984-05-13,9.22,85.66,9.636433600000002
1984-05-14,6.85,79.34,7.7192695
1984-05-15,6.58,74.9,7.673356
1984-05-16,5.99,68.33,7.472314350000001
1984-05-17,9.6,66.26,10.509293
1984-05-18,13.08,87.82,13.1751258
1984-05-19,14.48,96.8,14.480352
1984-05-20,10.03,92.93,10.20381595
1984-05-21,11.52,94.85,11.6044085
1984-05-22,13.44,98.32,13.4497944
1984-05-23,10.22,81.26,10.6611396
1984-05-24,11.91,70.53,12.32980015
1984-05-25,12.38,92.75,12.464535000000001
1984-05-26,9.4,87.83,9.7413685
1984-05-27,7.69,81.58,8.3799211
1984-05-28,5.75,93.45,6.0652187500000005
1984-05-29,5.61,81.5,6.5145575000000004
1984-05-30,8.9,74.25,9.693100000000001
1984-05-31,11.06,73.78,11.556082400000001
1984-06-01,13.2,81.8,13.330129999999999
1984-06-02,15.13,92.64,15.1044976
1984-06-03,13.97,71.78,14.052261300000001
1984-06-04,14.24,68.4,14.285188
1984-06-05,14.78,90,14.7646
1984-06-06,15.55,98.54,15.5415685
1984-06-07,15.5,97.02,15.48361
1984-06-08,16.38,95.34,16.3318156
1984-06-09,16.5,87.16,16.35876
1984-06-10,16.17,85.88,16.0403078
1984-06-11,11.05,86.73,11.301798250000001
1984-06-12,14.08,87.38,14.1091522
1984-06-13,18.11,96.18,18.0341539
1984-06-14,12.16,89.47,12.2955211
1984-06-15,10.13,80.91,10.588828150000001
1984-06-16,13.63,86.36,13.6952674
1984-06-17,17.68,96.19,17.6133631
1984-06-18,17.63,95.19,17.547195849999998
1984-06-19,14.37,91.68,14.3759488
1984-06-20,9.74,94.49,9.884251800000001
1984-06-21,13.08,89.52,13.1618488
1984-06-22,13.26,95.96,13.2875528
1984-06-23,16.4,93.04,16.327268
1984-06-24,13.73,84.52,13.795557800000001
1984-06-25,13.55,77.92,13.665368
1984-06-26,14.77,80.55,14.74111675
1984-06-27,16.48,85.96,16.3271044
1984-06-28,16.29,80.97,16.10264965
1984-06-29,12.65,87.8,12.774135000000001
1984-06-30,13.32,90.86,13.3793186
1984-07-01,15.3,85.1,15.234440000000001
1984-07-02,18.39,70.05,17.74921975
1984-07-03,19.99,75.48,19.249618599999998
1984-07-04,18.66,88.87,18.4053456
1984-07-05,19.18,65.76,18.298662399999998
1984-07-06,16.94,78.17,16.647041400000003
1984-07-07,15.16,71.41,15.0562183
1984-07-08,16.01,68.74,15.7503857
1984-07-09,18.98,83.57,18.5751648
1984-07-10,21.94,92.51,21.6335092
1984-07-11,19.04,86.23,18.6961631
1984-07-12,20.43,77.77,19.70496855
1984-07-13,22.5,67.4,21.0656
1984-07-14,20.91,79.57,20.18974035
1984-07-15,20.33,81.12,19.7246128
1984-07-16,18.61,74.37,18.03063385
1984-07-17,17.42,74.38,17.0085428
1984-07-18,15.96,77.62,15.7802886
1984-07-19,18.52,72.59,17.9139649
1984-07-20,19.31,83.9,18.884074499999997
1984-07-21,19.47,86.96,19.113551599999997
1984-07-22,19.19,82.06,18.7272377
1984-07-23,20.66,78.29,19.9244652
1984-07-24,19.52,87.22,19.1671442
1984-07-25,17.68,76.85,17.2751065
1984-07-26,17.21,76.85,16.864949250000002
1984-07-27,15.86,88.59,15.7746532
1984-07-28,17.06,81.98,16.8062784
1984-07-29,17.29,76.55,16.930159749999998
1984-07-30,18.61,60.05,17.70693025
1984-07-31,20.16,63.91,19.0365183
1984-08-01,20.11,81.38,19.5354799
1984-08-02,21.18,77.12,20.3393888
1984-08-03,22.18,77.31,21.221574399999998
1984-08-04,20.94,82.79,20.3304218
1984-08-05,21.57,81.75,20.86034875
1984-08-06,22.62,80.33,21.7415378
1984-08-07,22.69,87.73,22.13729785
1984-08-08,21.52,90.42,21.1501162
1984-08-09,21.89,82.58,21.181964100000002
1984-08-10,20.2,87.86,19.819411
1984-08-11,17.39,91.45,17.25409775
1984-08-12,17.35,89,17.177575
1984-08-13,17.72,83.92,17.4352232
1984-08-14,19.95,66.42,18.9434395
1984-08-15,20.97,62.23,19.62595455
1984-08-16,22.47,73,21.286454999999997
1984-08-17,21.73,87.47,21.23174455
1984-08-18,22.2,85.01,21.5651735
1984-08-19,19.69,79.57,19.10682565
1984-08-20,20.25,59.72,18.976145
1984-08-21,21.14,68.41,19.9863332
1984-08-22,22.97,70.06,21.5752451
1984-08-23,19.07,75.62,18.4572087
1984-08-24,17.78,66.92,17.1832368
1984-08-25,19.48,57.58,18.3181162
1984-08-26,19.68,61.89,18.5942461
1984-08-27,18.24,72.33,17.670828099999998
1984-08-28,22.53,78.38,21.5751527
1984-08-29,23.42,72.77,22.0840962
1984-08-30,20.48,77.45,19.7383305
1984-08-31,18.03,55.5,17.1660325
1984-09-01,17.09,72.01,16.69128245
1984-09-02,20.66,78.84,19.9430992
1984-09-03,17.01,82.31,16.76578955
1984-09-04,16.45,66.34,16.0889965
1984-09-05,13.86,75.27,13.9470496
1984-09-06,13.18,66.31,13.4245894
1984-09-07,16.27,71.93,15.99673855
1984-09-08,17.78,69.34,17.2268936
1984-09-09,19.15,77.18,18.5663785
1984-09-10,17.59,73.94,17.1471103
1984-09-11,17.11,83.46,16.872568299999998
1984-09-12,17.91,84.07,17.61123285
1984-09-13,20.73,88.02,20.3195053
1984-09-14,17.11,81.21,16.84026955
1984-09-15,13.73,73.68,13.8414652
1984-09-16,14.01,54.21,14.13340405
1984-09-17,14.17,56.85,14.24831725
1984-09-18,16.19,63.1,15.8470145
1984-09-19,18.05,72.69,17.51677225
1984-09-20,18.25,76.33,17.76180625
1984-09-21,17.27,75.68,16.8994848
1984-09-22,17.53,76.66,17.1410389
1984-09-23,16.72,95.2,16.661392
1984-09-24,18.61,91.4,18.415596999999998
1984-09-25,18.18,90.36,17.9848864
1984-09-26,8.64,71.32,9.564356400000001
1984-09-27,9.67,68.13,10.51662655
1984-09-28,9.92,75.78,10.5301018
1984-09-29,9.38,67.4,10.298016
1984-09-30,10.72,50.26,11.7540946
1984-10-01,12.74,46.3,13.259816
1984-10-02,12.68,61.66,13.0637834
1984-10-03,13.91,67.28,14.0161764
1984-10-04,14.56,70.29,14.5501957
1984-10-05,13.31,72.3,13.4912965
1984-10-06,13.84,76.38,13.9257406
1984-10-07,15.02,92.68,14.9990648
1984-10-08,15.49,90.21,15.43669345
1984-10-09,13.89,93.98,13.910197100000001
1984-10-10,13.7,92.65,13.732339999999999
1984-10-11,13.53,89.9,13.583883499999999
1984-10-12,14.51,87.14,14.5092927
1984-10-13,15.1,93.35,15.078054999999999
1984-10-14,15,94.44,14.98471
1984-10-15,15.23,95.56,15.212173400000001
1984-10-16,14.91,84.17,14.87430335
1984-10-17,13.94,72.24,14.0255008
1984-10-18,13.3,66.74,13.519516000000001
1984-10-19,14.7,73.22,14.670542
1984-10-20,8.77,77.79,9.46994815
1984-10-21,9.56,83.55,10.006946500000002
1984-10-22,10.17,64.22,11.022100700000001
1984-10-23,8.87,62.46,10.0324261
1984-10-24,8.58,56.52,9.9957088
1984-10-25,10.18,77.51,10.7143624
1984-10-26,12.23,89.77,12.35772155
1984-10-27,16.54,90.31,16.431278199999998
1984-10-28,12.06,78.86,12.3436988
1984-10-29,9.32,67,10.26017
1984-10-30,10.32,84.42,10.6781842
1984-10-31,9.23,80.32,9.800424800000002
1984-11-01,11.83,87.43,12.01459045
1984-11-02,0.11,66.48,2.7629404
1984-11-03,3.9,65.06,5.937002000000001
1984-11-04,8.84,87.22,9.2378414
1984-11-05,5.2,78.51,6.2992135000000005
1984-11-06,3.75,72.96,5.348740000000001
1984-11-07,6.22,80.59,7.1039314000000005
1984-11-08,8.61,82.56,9.1749688
1984-11-09,10.39,96.04,10.479515800000001
1984-11-10,9.37,93.83,9.54408655
1984-11-11,4.39,77.79,5.62498705
1984-11-12,1.2,77.32,2.859042000000002
1984-11-13,1.88,69.9,3.9692410000000002
1984-11-14,3.82,78.55,5.079973000000001
1984-11-15,7.17,81.69,7.908167650000001
1984-11-16,0.19,68.51,2.6684204500000006
1984-11-17,1.23,80.95,2.6203642500000006
1984-11-18,2.29,84.54,3.3282163000000007
1984-11-19,1.06,70,3.2776000000000014
1984-11-20,0.04,70,2.4259000000000013
1984-11-21,0.25,57.48,3.582505000000001
1984-11-22,1.21,70.98,3.3312169000000003
1984-11-23,2.8,86.12,3.6931780000000005
1984-11-24,3.21,93.85,3.591884250000001
1984-11-25,4.96,90.08,5.480502400000001
1984-11-26,7.78,86.46,8.280438400000001
1984-11-27,9.25,92.12,9.477535
1984-11-28,2.49,80.07,3.8064761500000017
1984-11-29,3.02,78.29,4.390769400000001
1984-11-30,3.31,89.38,3.963607900000001
1984-12-01,1.26,81.71,2.5918778000000016
1984-12-02,3.08,87.3,3.8776870000000008
1984-12-03,-1.42,80.62,0.2769128000000003
1984-12-04,-4.44,81.71,-2.534730699999998
1984-12-05,-3.68,84.37,-2.1171562999999987
1984-12-06,-5.41,87.29,-4.018191449999999
1984-12-07,-4.7,79.3,-2.514079999999999
1984-12-08,0.55,90.2,1.301905000000001
1984-12-09,2.35,93.13,2.809087750000001
1984-12-10,3.38,94.77,3.6998668000000015
1984-12-11,2.92,93.93,3.3065983
1984-12-12,4.11,96.82,4.291721100000002
1984-12-13,3.31,81.96,4.420271800000001
1984-12-14,2.79,89.7,3.4533715000000003
1984-12-15,1.82,92.17,2.3660642000000003
1984-12-16,8.76,91.21,9.0375003
1984-12-17,2.14,78.94,3.5716588000000016
1984-12-18,-3,77.4,-0.8247499999999994
1984-12-19,-1.2,79.77,0.5468605000000017
1984-12-20,-2.96,77.13,-0.7637938999999982
1984-12-21,2.03,85.98,2.9915617000000005
1984-12-22,-3.09,82.51,-1.3979299499999993
1984-12-23,-1.47,82.89,0.032856850000000826
1984-12-24,-1.99,90.64,-1.1410947999999987
1984-12-25,-10.58,88.43,-8.984034199999998
1984-12-26,-3.23,84.17,-1.6863375499999989
1984-12-27,2.47,94.64,2.824644400000001
1984-12-28,8.56,98.27,8.616519100000001
1984-12-29,6.71,88.35,7.2091442500000005
1984-12-30,1.45,73.62,3.3434245000000007
1984-12-31,1.76,88.49,2.5665057000000013
1985-01-01,0.05,90.5,0.8050125000000011
1985-01-02,-8.44,96.74,-8.028685799999996
1985-01-03,-6.26,82.64,-4.277835199999998
1985-01-04,-4.78,84.66,-3.153346399999998
1985-01-05,-0.74,83.92,0.6078256000000011
1985-01-06,-1.59,96.05,-1.2404447499999984
1985-01-07,-0.17,91.56,0.5109814000000003
1985-01-08,-2.39,83.52,-0.8590903999999981
1985-01-09,-4.68,81.64,-2.7432035999999984
1985-01-10,-4.13,88.39,-2.940381349999999
1985-01-11,-3.76,85.13,-2.2666058999999983
1985-01-12,-8.21,97.31,-7.874005549999998
1985-01-13,-9.61,99.51,-9.54502355
1985-01-14,-4.03,93.01,-3.317614149999999
1985-01-15,-10.42,92.39,-9.376973399999997
1985-01-16,-7.41,83.58,-5.431307899999998
1985-01-17,-4.68,95.02,-4.1546597999999975
1985-01-18,-4.51,93.89,-3.8711689499999977
1985-01-19,-14.51,95.88,-13.852633399999997
1985-01-20,-24.07,100,-24.069999999999997
1985-01-21,-15.02,98.68,-14.805684799999998
1985-01-22,-9.51,96.1,-8.994985499999999
1985-01-23,-8.22,96.9,-7.832624
1985-01-24,-4.8,94.27,-4.191760499999998
1985-01-25,-7.65,93.61,-6.871538249999999
1985-01-26,-12.79,99.48,-12.711950599999996
1985-01-27,-6.19,93.94,-5.500402299999998
1985-01-28,-9.01,91.31,-7.886339549999999
1985-01-29,-10.15,95.13,-9.48974975
1985-01-30,-4.66,91.43,-3.756893399999999
1985-01-31,-9.73,97.21,-9.358190649999996
1985-02-01,-16.98,99.86,-16.9557604
1985-02-02,-14.1,98.78,-13.908093999999997
1985-02-03,-14.25,99.45,-14.163031249999998
1985-02-04,-9.83,90.3,-8.531994499999998
1985-02-05,-6.3,91.47,-5.3241679999999985
1985-02-06,-8.19,96.62,-7.7681929
1985-02-07,-11.23,95.6,-10.607333999999998
1985-02-08,-11.75,90.41,-10.365443749999997
1985-02-09,-11.07,84.76,-8.926722599999998
1985-02-10,-4.37,92.89,-3.632088649999999
1985-02-11,-1.99,93.86,-1.433132699999999
1985-02-12,-3.74,88.63,-2.599361599999998
1985-02-13,-9.21,94.07,-8.436698349999999
1985-02-14,-8.41,89.96,-7.144909799999998
1985-02-15,-13.38,95.72,-12.723704799999997
1985-02-16,-7.84,95.25,-7.256367499999999
1985-02-17,-2.07,90.09,-1.1668521499999986
1985-02-18,-2.74,94.81,-2.2478841999999997
1985-02-19,-6.22,85.75,-4.596069999999998
1985-02-20,-3.33,92.8,-2.6239319999999986
1985-02-21,1.36,93.27,1.8463771000000018
1985-02-22,3.23,98.04,3.3514906
1985-02-23,4.63,99.16,4.6755994
1985-02-24,1.81,93.81,2.2420310500000014
1985-02-25,1.18,87.9,2.066446000000001
1985-02-26,1.37,92.14,1.9376099000000013
1985-02-27,-1.86,73.06,0.5640612000000009
1985-02-28,0.43,76.44,2.2531906000000013
1985-03-01,1.75,90.7,2.402162500000001
1985-03-02,0.76,83.62,1.9978366000000007
1985-03-03,-0.11,81.64,1.3653178000000008
1985-03-04,3.26,90.1,3.872018000000001
1985-03-05,-2.81,70.69,-0.019541449999998406
1985-03-06,-1.4,69.08,1.3039540000000018
1985-03-07,0.94,88.12,1.8260104000000008
1985-03-08,3.24,86.87,4.053140900000001
1985-03-09,2.6,81.12,3.8356960000000004
1985-03-10,4.49,81.14,5.5283373000000005
1985-03-11,7.24,90.33,7.626123100000001
1985-03-12,3.28,78.17,4.6271293
1985-03-13,2.29,84.9,3.3040405
1985-03-14,2.07,82.61,3.258867350000001
1985-03-15,1.87,74.42,3.6469147000000004
1985-03-16,2.83,78.56,4.2061264000000005
1985-03-17,0.23,81.16,1.7086574000000014
1985-03-18,-0.3,64.34,2.6027240000000007
1985-03-19,3.27,83.99,4.258857650000001
1985-03-20,2.51,80.95,3.766252250000001
1985-03-21,1.24,72.91,3.2156737000000013
1985-03-22,2.1,80.55,3.426490000000001
1985-03-23,3.03,90.85,3.607227750000001
1985-03-24,3.19,93.44,3.5980648000000013
1985-03-25,2.82,84.71,3.802229600000001
1985-03-26,4.98,83.3,5.854412000000002
1985-03-27,9.77,88.56,10.0676116
1985-03-28,7.14,91.3,7.492176
1985-03-29,7.24,84.68,7.8517276
1985-03-30,3.01,85.36,3.935174800000001
1985-03-31,4.3,86.81,5.0399590000000005
1985-04-01,1.35,78.92,2.8746110000000007
1985-04-02,2.58,79.8,3.904312000000001
1985-04-03,6.78,79.18,7.664017200000001
1985-04-04,6.96,81.08,7.744612400000001
1985-04-05,2.86,95.14,3.1711372000000004
1985-04-06,3.09,84.15,4.08466675
1985-04-07,2.88,80.05,4.1550045
1985-04-08,0.81,77.23,2.5244671500000004
1985-04-09,-0.43,67,2.2797950000000005
1985-04-10,2.43,80.5,3.724507500000001
1985-04-11,5.96,93.26,6.2765778
1985-04-12,8.67,89.16,9.017584600000001
1985-04-13,11.67,89.61,11.83172035
1985-04-14,11.49,94.1,11.5876745
1985-04-15,10.61,94.47,10.72831435
1985-04-16,6.87,88.18,7.366026300000001
1985-04-17,6.7,78.49,7.622779000000001
1985-04-18,13.35,91.3,13.4050275
1985-04-19,14.15,93.98,14.1615885
1985-04-20,14.01,89.17,14.03918685
1985-04-21,14.11,90.53,14.13031315
1985-04-22,14.25,91.57,14.26159125
1985-04-23,14.1,91.26,14.119228
1985-04-24,11.96,90.86,12.087685800000001
1985-04-25,9.92,76.82,10.503904200000001
1985-04-26,8.49,78.42,9.2033269
1985-04-27,5.16,85.65,5.897159500000001
1985-04-28,5.6,85.1,6.3293550000000005
1985-04-29,8.55,78.08,9.267332000000001
1985-04-30,11.83,68.26,12.2961019
1985-05-01,8.75,85.1,9.2212125
1985-05-02,6.62,77.77,7.5834482
1985-05-03,9.04,65.74,10.0688278
1985-05-04,11.22,70.6,11.750376000000001
1985-05-05,11.63,88.7,11.8083705
1985-05-06,12.14,87.18,12.306403600000001
1985-05-07,12.06,66.21,12.5134618
1985-05-08,12.19,68.92,12.584871399999999
1985-05-09,12.24,76.04,12.5378228
1985-05-10,13.13,81.11,13.272336150000001
1985-05-11,13.75,88.72,13.79653
1985-05-12,14.55,87.28,14.546502
1985-05-13,10.99,75.61,11.46084895
1985-05-14,11.93,85.37,12.13679505
1985-05-15,13.03,87.37,13.13211355
1985-05-16,10.43,88.43,10.68899445
1985-05-17,7.63,86.18,8.1521887
1985-05-18,9.1,81.45,9.650935
1985-05-19,10.4,76.04,10.940298
1985-05-20,12.96,80.15,13.1281295
1985-05-21,8.99,76.69,9.69640955
1985-05-22,8.47,74.83,9.304763050000002
1985-05-23,9.77,70.37,10.54082445
1985-05-24,14.82,54.79,14.740430400000001
1985-05-25,18.35,62.68,17.559749
1985-05-26,16.89,83.26,16.6699527
1985-05-27,13.18,93.56,13.226754399999999
1985-05-28,8.47,80.01,9.13296835
1985-05-29,10.51,80.86,10.9300273
1985-05-30,15.33,89.7,15.2829805
1985-05-31,16.97,80.2,16.701017
1985-06-01,14.75,75.02,14.7156525
1985-06-02,12.37,78.31,12.624098349999999
1985-06-03,9.34,72.81,10.1116522
1985-06-04,9.21,84.62,9.657481100000002
1985-06-05,11.67,81.62,11.9560847
1985-06-06,10.81,75.89,11.29931245
1985-06-07,14.62,71.52,14.601203199999999
1985-06-08,18.75,74.75,18.159781249999998
1985-06-09,18.61,73.46,18.0100633
1985-06-10,13.98,78.05,14.042777000000001
1985-06-11,10.08,86,10.42034
1985-06-12,9.74,78.8,10.295016
1985-06-13,12.71,70.33,13.002101150000001
1985-06-14,14.88,68.91,14.815021900000001
1985-06-15,14.62,89.65,14.613169
1985-06-16,15.36,83.99,15.284272699999999
1985-06-17,17.44,77.59,17.077630300000003
1985-06-18,14.68,75.4,14.655645999999999
1985-06-19,14.34,76.25,14.360899999999999
1985-06-20,16.42,68.8,16.090528000000003
1985-06-21,17.99,78.87,17.584409649999998
1985-06-22,18.14,77.76,17.6947552
1985-06-23,18.33,76.71,17.83939615
1985-06-24,15.79,79.33,15.64334635
1985-06-25,16.25,75.04,16.00976
1985-06-26,20.19,81.64,19.615423800000002
1985-06-27,18.84,77.57,18.3045959
1985-06-28,16.78,73.65,16.449571000000002
1985-06-29,16.5,81.35,16.29485
1985-06-30,16.03,90.38,15.949047700000001
1985-07-01,17.59,79.59,17.24313205
1985-07-02,19.06,77.09,18.4854172
1985-07-03,19.47,76.71,18.83336785
1985-07-04,20.27,76.72,19.5312092
1985-07-05,19.95,80.81,19.37477975
1985-07-06,19,80.53,18.5181175
1985-07-07,21.28,72.01,20.2362529
1985-07-08,22.78,73.75,21.584575
1985-07-09,22.57,72.83,21.36405955
1985-07-10,19.79,78.44,19.1627118
1985-07-11,20.28,63.01,19.1040879
1985-07-12,21.46,73.76,20.4555328
1985-07-13,20.69,89.53,20.33354885
1985-07-14,22.67,90.56,22.2458136
1985-07-15,20.68,81.22,20.0416678
1985-07-16,18.87,70.91,18.17082185
1985-07-17,19.33,59.73,18.26022745
1985-07-18,20.63,66.87,19.51302205
1985-07-19,22.25,77.32,21.283265
1985-07-20,22.06,83,21.35314
1985-07-21,22.32,69.59,21.0120659
1985-07-22,19.2,71.53,18.4640505
1985-07-23,16.49,61.7,16.0708065
1985-07-24,19.6,69.07,18.7324135
1985-07-25,20.51,94.98,20.344063900000002
1985-07-26,19.26,82.27,18.7958286
1985-07-27,21.22,63.06,19.854697599999998
1985-07-28,22.77,65.09,21.18211865
1985-07-29,23.06,70,21.647599999999997
1985-07-30,20.22,74.55,19.419342999999998
1985-07-31,19.21,88.72,18.9177916
1985-08-01,18.55,73.16,17.952139
1985-08-02,18.95,74.53,18.326621749999997
1985-08-03,18.29,73.37,17.73489765
1985-08-04,18.25,78.51,17.80676875
1985-08-05,19.24,90.47,18.9915529
1985-08-06,20.57,84.74,20.0605449
1985-08-07,20.02,82.91,19.5011476
1985-08-08,20.61,58.52,19.2160646
1985-08-09,20.35,65.45,19.23835375
1985-08-10,18.45,85.23,18.12912175
1985-08-11,17.76,76.3,17.335059
1985-08-12,18.93,78.74,18.4120001
1985-08-13,21.41,89.43,21.00828715
1985-08-14,21.71,79.71,20.90540005
1985-08-15,18.66,85.59,18.3302992
1985-08-16,19.28,71.46,18.5296834
1985-08-17,20.18,81.56,19.6039344
1985-08-18,20.87,74.86,19.9892201
1985-08-19,17.54,63.89,16.9362408
1985-08-20,16.86,67.33,16.4359434
1985-08-21,16.35,69,16.034575
1985-08-22,16.97,68.79,16.54601215
1985-08-23,18.65,76.71,18.118405749999997
1985-08-24,18.94,88.36,18.6557512
1985-08-25,18.11,79.65,17.70595075
1985-08-26,19.42,79.52,18.8658112
1985-08-27,20.24,72.34,19.366773799999997
1985-08-28,20.26,77.32,19.5414976
1985-08-29,19.69,82.18,19.181328100000002
1985-08-30,18.69,90.99,18.48236455
1985-08-31,17.18,81.91,16.9133534
1985-09-01,19.68,77.23,19.0312827
1985-09-02,19.27,91.89,19.05723415
1985-09-03,19.35,83.68,18.914664000000002
1985-09-04,20.25,85.74,19.7990275
1985-09-05,20.14,88.71,19.7897842
1985-09-06,21.06,89.14,20.6681712
1985-09-07,22.2,86.17,21.614299499999998
1985-09-08,22.13,91.09,21.756091849999997
1985-09-09,22.44,86.19,21.8369173
1985-09-10,17.64,85.97,17.3977019
1985-09-11,15.74,68.17,15.5229194
1985-09-12,14.73,66.37,14.68745805
1985-09-13,13.64,62.6,13.816902
