date,T2M,RH2M,THI
1984-01-01,21.77,71.73,20.63962405
1984-01-02,20.8,70.6,19.78129
1984-01-03,17.33,57.33,16.66584145
1984-01-04,16.91,63.28,16.4232764
1984-01-05,23.68,51.14,21.2130586
1984-01-06,20.92,69.7,19.850107
1984-01-07,17.83,65.96,17.206557399999998
1984-01-08,17.97,65.96,17.320346599999997
1984-01-09,17.84,68.65,17.2641005
1984-01-10,17.4,67.84,16.887048
1984-01-11,18.87,66.69,18.06939415
1984-01-12,20.9,64.71,19.657791999999997
1984-01-13,23.31,58.26,21.2874883
1984-01-14,24.16,48.78,21.4386814
1984-01-15,21.13,80.34,20.4130981
1984-01-16,15.94,57.21,15.601103199999999
1984-01-17,15.12,64.94,15.000445399999998
1984-01-18,16.11,61.48,15.7689054
1984-01-19,17.44,68.75,16.934687500000003
1984-01-20,17.18,66.58,16.6873892
1984-01-21,15.86,66.34,15.6082232
1984-01-22,15.73,61.88,15.4721182
1984-01-23,21.97,53.59,20.06324515
1984-01-24,22.61,69.03,21.22858315
1984-01-25,17.14,78.73,16.8311596
1984-01-26,16.38,59.82,15.9645388
1984-01-27,15.97,60.95,15.65428075
1984-01-28,18.55,58.93,17.63516575
1984-01-29,18.01,70.31,17.43683455
1984-01-30,15.76,68.99,15.545100699999999
1984-01-31,16.3,68.02,15.983398000000001
1984-02-01,16.53,62.29,16.10896785
1984-02-02,19.94,53.25,18.541240000000002
1984-02-03,21.57,52.77,19.73346145
1984-02-04,18.92,66.58,18.1075598
1984-02-05,20.38,59.81,19.0802554
1984-02-06,22.27,71,21.030685
1984-02-07,18.14,67.24,17.4841448
1984-02-08,17.69,69.53,17.155403850000003
1984-02-09,17.03,64.48,16.535739200000002
1984-02-10,17.62,67.97,17.0703652
1984-02-11,23.67,49.99,21.14774565
1984-02-12,19.85,55.18,18.5311715
1984-02-13,18.2,55.7,17.298495
1984-02-14,20,54.33,18.6184825
1984-02-15,22.35,63.11,20.757274250000002
1984-02-16,19.35,66.94,18.468124500000002
1984-02-17,20.34,67.02,19.2806824
1984-02-18,21.94,65.47,20.5270324
1984-02-19,25.55,55.37,22.83761175
1984-02-20,22.98,70.61,21.6092504
1984-02-21,18.17,72.83,17.62157355
1984-02-22,22.49,57.13,20.60607785
1984-02-23,17.31,59.02,16.6766541
1984-02-24,16.32,64.75,15.9671475
1984-02-25,17.68,69.11,17.1397339
1984-02-26,26.25,51.45,23.11245625
1984-02-27,18.85,62.44,17.951377
1984-02-28,15.37,64.62,15.2007067
1984-02-29,16.37,66.94,16.029977900000002
1984-03-01,15.13,64.87,15.008274550000001
1984-03-02,14.45,72.25,14.457631249999999
1984-03-03,16.08,73.98,15.853886199999998
1984-03-04,18.1,64.13,17.389774
1984-03-05,20.67,53.44,19.0899864
1984-03-06,24.58,40.61,21.2874184
1984-03-07,16.72,59.58,16.2264718
1984-03-08,14.75,60.99,14.69636125
1984-03-09,16.5,60.93,16.07023
1984-03-10,20.83,53.63,19.215628449999997
1984-03-11,17.29,65.13,16.75491985
1984-03-12,20.43,42.91,18.56800965
1984-03-13,15.05,65.54,14.9457585
1984-03-14,14.02,76.49,14.0820664
1984-03-15,15.46,75.38,15.3300064
1984-03-16,15.89,74.73,15.69681085
1984-03-17,19.88,55.78,18.571530199999998
1984-03-18,18.05,68.73,17.43945325
1984-03-19,15.67,81.38,15.5501803
1984-03-20,15.86,82.43,15.7285764
1984-03-21,16.75,76.09,16.45411375
1984-03-22,19.32,70.15,18.5286765
1984-03-23,20.4,66.71,19.319739499999997
1984-03-24,19.14,79.83,18.6252616
1984-03-25,14.2,67.96,14.252866
1984-03-26,13.94,70.23,14.0316916
1984-03-27,12.01,70.53,12.41359165
1984-03-28,13.61,70.23,13.755724149999999
1984-03-29,17.03,55.46,16.4102259
1984-03-30,17.04,74.6,16.685162
1984-03-31,13.88,77.34,13.957270600000001
1984-04-01,14.08,78.49,14.129688100000001
1984-04-02,16.62,71.08,16.2827928
1984-04-03,12.96,70.89,13.2065617
1984-04-04,13.4,69.29,13.5857955
1984-04-05,13.74,74,13.84868
1984-04-06,14.78,77.45,14.745273
1984-04-07,14.34,75.02,14.3619824
1984-04-08,14.12,74.81,14.172647099999999
1984-04-09,14.3,77.12,14.325168000000001
1984-04-10,15.8,69.3,15.580495
1984-04-11,16.61,64.58,16.1989509
1984-04-12,16.18,68.32,15.8872768
1984-04-13,17.15,55.16,16.496457
1984-04-14,17.24,56.1,16.578426999999998
1984-04-15,17.06,67.24,16.598739199999997
1984-04-16,14.33,84.56,14.3444364
1984-04-17,14.72,63.53,14.6758713
1984-04-18,12.01,81.17,12.26787685
1984-04-19,13.67,81.79,13.75312865
1984-04-20,13.7,90.34,13.742503999999998
1984-04-21,12.9,83.58,13.044496
1984-04-22,15.85,65.78,15.5959165
1984-04-23,12.46,72.99,12.7630522
1984-04-24,12.22,81.32,12.454247200000001
1984-04-25,12.49,83.96,12.667322200000001
1984-04-26,12.69,86.65,12.822899249999999
1984-04-27,13.71,81.31,13.791208050000002
1984-04-28,13.56,79.02,13.6684666
1984-04-29,12.65,84.06,12.8121895
1984-04-30,14.02,74.15,14.088244
1984-05-01,14.92,71.85,14.8549735
1984-05-02,15.89,68.31,15.64772995
1984-05-03,13.14,81.69,13.276958800000001
1984-05-04,10.55,77.51,11.03859525
1984-05-05,9.9,78.69,10.439143000000001
1984-05-06,9.55,86.59,9.915087250000001
1984-05-07,9.69,88.37,9.99767165
1984-05-08,9.73,85.51,10.110145150000001
1984-05-09,10.01,82.74,10.436235700000001
1984-05-10,12.18,76.56,12.4790944
1984-05-11,11.59,76.21,11.97075895
1984-05-12,10.43,80.56,10.8651644
1984-05-13,10.96,77.02,11.407420600000002
1984-05-14,11.19,80.99,11.53607705
1984-05-15,10.38,72.24,11.009041600000002
1984-05-16,11.47,66.03,12.036110050000001
1984-05-17,12.75,62.99,13.10622125
1984-05-18,14.34,69.32,14.3669984
1984-05-19,13.78,81.31,13.8540124
1984-05-20,13.07,77.76,13.2449176
1984-05-21,14.34,70.12,14.3662944
1984-05-22,12.57,82.97,12.75077345
1984-05-23,11.74,81.33,12.0234106
1984-05-24,10.86,86.48,11.1306704
1984-05-25,10.68,84.13,11.0134287
1984-05-26,12.76,74.96,12.9996328
1984-05-27,11.94,81.22,12.2044224
1984-05-28,11.52,76.37,11.9072957
1984-05-29,11.27,87.88,11.4853118
1984-05-30,12.6,87.7,12.728534999999999
1984-05-31,13.33,76.87,13.47884155
1984-06-01,10.18,85.54,10.5235696
1984-06-02,11.91,80.42,12.188917100000001
1984-06-03,12.21,87.93,12.36202165
1984-06-04,11.97,91.66,12.0860511
1984-06-05,11.2,88.61,11.4067285
1984-06-06,11.87,72.61,12.26619635
1984-06-07,13.29,73.53,13.46615785
1984-06-08,10.48,81.38,10.8916882
1984-06-09,9.36,85.36,9.7738728
1984-06-10,9.3,87.82,9.648348
1984-06-11,9.31,88.51,9.637982050000002
1984-06-12,9.1,81,9.6643
1984-06-13,7.55,79.51,8.33323025
1984-06-14,10.2,82.24,10.620023999999999
1984-06-15,12.82,79.13,13.0128388
1984-06-16,9.04,89.55,9.3538135
1984-06-17,9.69,89.39,9.97068755
1984-06-18,9.69,78.48,10.2593116
1984-06-19,9.31,81.76,9.8306608
1984-06-20,8.52,85.97,8.9814467
1984-06-21,8.39,76.21,9.189462950000001
1984-06-22,9.37,62.1,10.4393485
1984-06-23,10.45,66.36,11.199330999999999
1984-06-24,9.86,86.52,10.2040096
1984-06-25,9.85,89.93,10.10754025
1984-06-26,8.74,92.79,8.9684128
1984-06-27,8.26,93.13,8.4957784
1984-06-28,9.2,91.95,9.4346575
1984-06-29,9.45,84.91,9.86912475
1984-06-30,10.9,87.26,11.152252
1984-07-01,8.65,82.45,9.21467125
1984-07-02,6.75,84.26,7.4209175
1984-07-03,7.77,91.08,8.1001738
1984-07-04,8.94,83.97,9.4301974
1984-07-05,7.61,87.46,8.085203300000002
1984-07-06,7.25,80.07,8.044708750000002
1984-07-07,6.73,92.73,7.04068345
1984-07-08,8.62,75.67,9.4068322
1984-07-09,8.39,85.36,8.881977200000001
1984-07-10,7.46,89.25,7.876240000000001
1984-07-11,8.81,84.09,9.307903450000001
1984-07-12,8.46,87.15,8.886877000000002
1984-07-13,6.13,85.84,6.7818556
1984-07-14,3.81,87.56,4.5414098
1984-07-15,7.63,84.94,8.1990421
1984-07-16,7.25,91.46,7.5905325
1984-07-17,7.74,88.55,8.165711000000002
1984-07-18,8.22,82.68,8.8182328
1984-07-19,7.31,93.01,7.5864195500000005
1984-07-20,8.65,92.03,8.90643475
1984-07-21,7.81,90.06,8.1757423
1984-07-22,8.12,93.97,8.3315927
1984-07-23,9.32,91.56,9.560455600000001
1984-07-24,8.99,96.16,9.106371200000002
1984-07-25,7.49,90.78,7.845477100000001
1984-07-26,7.69,83.65,8.302389250000001
1984-07-27,8.65,86.92,9.070849
1984-07-28,9.53,92.86,9.7251719
1984-07-29,7.48,90.27,7.8556753000000015
1984-07-30,9.63,85.48,10.018918200000002
1984-07-31,10.33,88.47,10.59444055
1984-08-01,10.45,89.09,10.69302025
1984-08-02,9.7,82.01,10.174935999999999
1984-08-03,10.16,82.15,10.5860795
1984-08-04,10.92,83.29,11.2490199
1984-08-05,9.27,95.61,9.39627835
1984-08-06,10.02,86.71,10.3474656
1984-08-07,11.31,77.57,11.70353435
1984-08-08,10.77,74.58,11.2914913
1984-08-09,9.06,86.25,9.471400000000001
1984-08-10,7.87,87.57,8.32325995
1984-08-11,9.76,83.51,10.1898943
1984-08-12,10.1,83.44,10.500752
1984-08-13,9.79,85.93,10.15448335
1984-08-14,9.5,85.53,9.897925
1984-08-15,8.5,90.73,8.80591
1984-08-16,7.42,85.42,7.9877452
1984-08-17,9.49,81.59,9.997287550000001
1984-08-18,8.79,82.58,9.3370751
1984-08-19,8.17,83.02,8.761158700000001
1984-08-20,9.34,88.51,9.6660862
1984-08-21,9.25,85.45,9.67013125
1984-08-22,9.17,84.1,9.6361085
1984-08-23,9.98,77.3,10.544322000000001
1984-08-24,9.1,86.7,9.49501
1984-08-25,8.77,85.86,9.2156221
1984-08-26,9.82,87.07,10.1528182
1984-08-27,7.64,88.27,8.0825729
1984-08-28,9.03,91.9,9.2736885
1984-08-29,8.91,86.93,9.31183715
1984-08-30,10.62,79.19,11.0640854
1984-08-31,10.77,78.78,11.2053283
1984-09-01,11.48,84.17,11.7429363
1984-09-02,11.46,82.29,11.756111200000001
1984-09-03,11.18,81.54,11.517079599999999
1984-09-04,8.73,83.56,9.251723400000001
1984-09-05,8.18,88.62,8.5755688
1984-09-06,11.84,72.32,12.2449584
1984-09-07,11.83,79.26,12.1345669
1984-09-08,10.49,84.61,10.82942645
1984-09-09,11.95,77.86,12.2605135
1984-09-10,12.73,78.04,12.9437806
1984-09-11,7.03,83.86,7.693111900000001
1984-09-12,9.97,73.97,10.618537450000002
1984-09-13,10.66,71.19,11.2684672
1984-09-14,10.2,74.32,10.807331999999999
1984-09-15,11.52,78.89,11.8659929
1984-09-16,11.25,87.29,11.47719125
1984-09-17,9.67,91.14,9.9053659
1984-09-18,10.38,93.97,10.516639800000002
1984-09-19,11.61,94.68,11.6945614
1984-09-20,11.06,91.38,11.2230904
1984-09-21,8.82,85.79,9.2639204
1984-09-22,8.18,83.87,8.7406788
1984-09-23,8.91,86.82,9.3152191
1984-09-24,8.87,82.27,9.419009449999999
1984-09-25,9.56,81.07,10.0743281
1984-09-26,9.78,84.48,10.1828992
1984-09-27,10.27,80.72,10.7185492
1984-09-28,7.91,77.64,8.7204382
1984-09-29,8.43,75.6,9.244594000000001
1984-09-30,8.83,82.99,9.36045685
1984-10-01,12.59,75.08,12.8517846
1984-10-02,15.48,79.21,15.3679419
1984-10-03,12.41,88.17,12.545985850000001
1984-10-04,11.2,85.33,11.466260499999999
1984-10-05,12.26,78.82,12.5209376
1984-10-06,12.51,77.69,12.75418295
1984-10-07,15.41,76.7,15.293383500000001
1984-10-08,18.04,71.97,17.4942559
1984-10-09,14.59,77.52,14.5788724
1984-10-10,11.19,78.5,11.5814075
1984-10-11,13.5,74.22,13.64179
1984-10-12,16.94,62.35,16.434737000000002
1984-10-13,13.04,81.16,13.1912852
1984-10-14,12.94,79.19,13.1185498
1984-10-15,11.62,80.17,11.9341072
1984-10-16,7.28,77.66,8.167121400000001
1984-10-17,9.11,76.48,9.8072504
1984-10-18,10.69,82.32,11.0604844
1984-10-19,11.44,82.79,11.7296443
1984-10-20,11.21,73.98,11.680831900000001
1984-10-21,10.45,79.01,10.91755225
1984-10-22,13.72,80.69,13.8028399
1984-10-23,16.35,64.83,15.99214525
1984-10-24,15.42,78.37,15.3105522
1984-10-25,13.18,76.58,13.3500292
1984-10-26,13.29,82.4,13.407128
1984-10-27,16.15,74.73,15.920674749999998
1984-10-28,11.61,73.39,12.03296595
1984-10-29,11.96,72.74,12.340822200000002
1984-10-30,12.49,65.81,12.86797045
1984-10-31,14.8,72.38,14.754427
1984-11-01,16.93,73.5,16.5758275
1984-11-02,16.03,81.76,15.8765104
1984-11-03,14.36,81.26,14.3744298
1984-11-04,12.81,73.93,13.05232065
1984-11-05,12.64,73.94,12.906593800000001
1984-11-06,15.07,75.38,14.9928163
1984-11-07,16.66,71.62,16.3228456
1984-11-08,19.39,70.82,18.6052039
1984-11-09,22.44,66.47,20.975744900000002
1984-11-10,19.48,73.82,18.7629298
1984-11-11,15.3,76.06,15.194664000000001
1984-11-12,14.08,80.38,14.1253222
1984-11-13,14.25,79.32,14.278435
1984-11-14,14.24,73.61,14.2777377
1984-11-15,12.48,68.12,12.834186800000001
1984-11-16,19.73,52.07,18.35129355
1984-11-17,18.05,69.45,17.453511250000002
1984-11-18,23.32,52.78,21.0293578
1984-11-19,19.63,64.22,18.620467299999998
1984-11-20,18.1,64.46,17.396308
1984-11-21,14.6,62.73,14.5795015
1984-11-22,11.9,72.47,12.293679000000001
1984-11-23,12.6,80.8,12.80064
1984-11-24,14.01,66.05,14.10149525
1984-11-25,18.82,57.15,17.801884
1984-11-26,23.42,43.59,20.652525400000002
1984-11-27,17.42,67.43,16.896925800000002
1984-11-28,15.52,62.12,15.3074932
1984-11-29,14.74,60.99,14.6885068
1984-11-30,14.38,63.39,14.404162600000001
1984-12-01,18.06,56.04,17.199263199999997
1984-12-02,16.32,66.35,15.9831635
1984-12-03,11.81,70.86,12.241126300000001
1984-12-04,13.71,75.71,13.815540050000001
1984-12-05,13.48,72.72,13.6330408
1984-12-06,14.11,74.68,14.164311399999999
1984-12-07,16.02,65.27,15.7296572
1984-12-08,15.93,57.91,15.59896215
1984-12-09,16.76,61,16.27523
1984-12-10,18.68,60.65,17.775343499999998
1984-12-11,16.74,64.53,16.3030096
1984-12-12,16.87,60.65,16.35707275
1984-12-13,16.02,74.75,15.80891
1984-12-14,16.13,76.19,15.91654335
1984-12-15,15.76,67.89,15.5374777
1984-12-16,17.23,66.3,16.7239945
1984-12-17,19.62,55.52,18.3674432
1984-12-18,16.18,59.35,15.804394
1984-12-19,15.43,67.83,15.26545045
1984-12-20,13.86,65.93,13.9799264
1984-12-21,17.06,64.62,16.5618496
1984-12-22,16.7,64.46,16.269966
1984-12-23,19.59,61.96,18.5250702
1984-12-24,21.18,54.22,19.4980428
1984-12-25,15.55,73.72,15.398233000000001
1984-12-26,14.71,68.48,14.6735944
1984-12-27,16.08,57.71,15.7124999
1984-12-28,17.88,70.41,17.3299219
1984-12-29,21.09,64.72,19.8112764
1984-12-30,20.98,64.44,19.7126416
1984-12-31,17.99,64.86,17.3154877
1985-01-01,17.95,68.61,17.354374749999998
1985-01-02,15.64,76.74,15.4941598
1985-01-03,16.9,62.91,16.410411999999997
1985-01-04,19.59,54.82,18.3251859
1985-01-05,15.45,58.88,15.235147999999999
1985-01-06,16.78,62.69,16.3121326
1985-01-07,17.66,59.91,16.9632358
1985-01-08,16.9,70.24,16.507168
1985-01-09,16.28,64.34,15.930888600000001
1985-01-10,16.62,66.11,16.224842600000002
1985-01-11,17.21,68.76,16.7443678
1985-01-12,22.03,46.47,19.81305505
1985-01-13,24.98,41.36,21.5999904
1985-01-14,25.82,47.94,22.578744399999998
1985-01-15,17.09,67.31,16.62433095
1985-01-16,15.9,67.23,15.647671
1985-01-17,14.73,63.2,14.683448
1985-01-18,14.49,62.08,14.4920856
1985-01-19,15.69,65.82,15.4662919
1985-01-20,16.12,62.77,15.788280700000001
1985-01-21,19.88,53.06,18.491045399999997
1985-01-22,17.64,65.04,17.0362408
1985-01-23,17.59,66.18,17.0152291
1985-01-24,16.56,68.4,16.201971999999998
1985-01-25,19.39,57.78,18.2544931
1985-01-26,25.43,40.55,21.856163249999998
1985-01-27,18.51,62.47,17.68227585
1985-01-28,18.66,63.4,17.822592
1985-01-29,22.45,48.62,20.2034095
1985-01-30,24.5,51.87,21.85285
1985-01-31,17.14,60.42,16.5652984
1985-02-01,16.6,62.2,16.163410000000002
1985-02-02,23.07,41.19,20.29799065
1985-02-03,27.57,26.17,22.26273045
1985-02-04,20.25,69.08,19.272154999999998
1985-02-05,22.57,64.02,20.9730277
1985-02-06,16.79,65.1,16.3504345
1985-02-07,15.74,63.31,15.4897742
1985-02-08,17.86,65.67,17.225581599999998
1985-02-09,18.64,65.09,17.8450993
1985-02-10,17.35,66.72,16.828336
1985-02-11,21.82,55.92,20.0453392
1985-02-12,22.87,53.24,20.717403400000002
1985-02-13,18.63,60.86,17.7409349
1985-02-14,16.98,61.29,16.4519956
1985-02-15,23.39,41.77,20.54284415
1985-02-16,16.22,62.44,15.8646824
1985-02-17,15.94,68.01,15.6866392
1985-02-18,16.72,67.7,16.325616999999998
1985-02-19,22.21,51.59,20.15717395
1985-02-20,21.12,65.47,19.8627627
1985-02-21,24.61,45.56,21.5828638
1985-02-22,18.45,61.49,17.61337025
1985-02-23,16.7,65.29,16.280009
1985-02-24,20.47,68.13,19.42354855
1985-02-25,17.1,66.89,16.626527
1985-02-26,14.06,58.9,14.159462
1985-02-27,16.8,54.1,16.219365
1985-02-28,15.8,69.7,15.583355000000001
1985-03-01,20.14,50.23,18.5961346
1985-03-02,17.5,68.59,16.981735
1985-03-03,19.55,51.25,18.19596875
1985-03-04,13.86,63.4,13.988832
1985-03-05,14.91,74.29,14.85202395
1985-03-06,14.78,76.51,14.743825399999999
1985-03-07,18.98,62.69,18.0606816
1985-03-08,20.76,59.85,19.3776355
1985-03-09,22.8,54.75,20.7343375
1985-03-10,23.89,53.55,21.49108975
1985-03-11,26.05,44.7,22.5370675
1985-03-12,22.95,66.45,21.390763749999998
1985-03-13,27.52,44.66,23.5571026
1985-03-14,26.5,44.71,22.850859999999997
1985-03-15,23.55,63.17,21.71678675
1985-03-16,17.24,89.59,17.0831213
1985-03-17,16.54,88.8,16.414336
1985-03-18,17.8,87.12,17.566228
1985-03-19,20.27,79.01,19.60388235
1985-03-20,22.05,68.97,20.76147925
1985-03-21,21.11,74.65,20.18840075
1985-03-22,23.56,64.37,21.784557099999997
1985-03-23,20.87,77.13,20.06874955
1985-03-24,16.14,76.92,15.931818400000001
1985-03-25,16.43,73.11,16.14456265
1985-03-26,17.01,68.95,16.581354750000003
1985-03-27,19.27,71.53,18.523089549999998
1985-03-28,18.71,76.95,18.176277250000002
1985-03-29,16.3,77.74,16.079626
1985-03-30,19.05,65.85,18.19539625
1985-03-31,20.52,64.51,19.3449261
1985-04-01,16.56,87.69,16.420527699999997
1985-04-02,16.17,88.38,16.063270300000003
1985-04-03,18.2,83.67,17.8676845
1985-04-04,17.32,84.36,17.0774236
1985-04-05,17.74,83.18,17.4402676
1985-04-06,16.61,89.37,16.48663885
1985-04-07,18.66,81.09,18.2273392
1985-04-08,18.19,83.61,17.85736495
1985-04-09,16.89,84.09,16.68086305
1985-04-10,19.69,66.37,18.73003165
1985-04-11,21.62,55.61,19.8816876
1985-04-12,23.14,56.35,21.065752
1985-04-13,22.85,55.73,20.81690025
1985-04-14,18.3,75.51,17.788159
1985-04-15,13.37,81,13.488085
1985-04-16,11.03,77.05,11.46800075
1985-04-17,10.3,83.18,10.688542
1985-04-18,11.66,82.75,11.929445000000001
1985-04-19,13.36,77.69,13.4998837
1985-04-20,11.94,79.48,12.2289216
1985-04-21,12.31,74.65,12.61534075
1985-04-22,12.67,82.36,12.8475466
1985-04-23,14.07,76.78,14.1249153
1985-04-24,13.58,74.95,13.706753
1985-04-25,14.12,70.14,14.182407399999999
1985-04-26,15.45,66.92,15.277156999999999
1985-04-27,15.3,69.64,15.166416
1985-04-28,16.7,59.83,16.213943
1985-04-29,17.62,62.15,16.970494000000002
1985-04-30,15.46,71.75,15.31084
1985-05-01,15,73.78,14.927895
1985-05-02,14.7,77.03,14.674733
1985-05-03,15.66,70.65,15.472747
1985-05-04,17.66,71.45,17.163801
1985-05-05,18.52,65.12,17.748803199999998
1985-05-06,13.07,68.45,13.31814075
1985-05-07,12.99,78.85,13.165650750000001
1985-05-08,11.47,81.28,11.781968800000001
1985-05-09,13.23,82.31,13.353564650000001
1985-05-10,14.03,83.86,14.0717219
1985-05-11,14.48,82.04,14.4819756
1985-05-12,12.22,86.68,12.3870328
1985-05-13,14.18,72.4,14.228576
1985-05-14,13.16,85.36,13.2678968
1985-05-15,9.68,88.63,9.9814187
1985-05-16,8.8,81.75,9.372137500000001
1985-05-17,11.06,75,11.533000000000001
1985-05-18,10.11,82.9,10.5228795
1985-05-19,9.29,83.01,9.77684845
1985-05-20,10.45,77.52,10.950742
1985-05-21,9.33,78.81,9.93253765
1985-05-22,11.93,77.22,12.2519953
1985-05-23,10.84,88.27,11.0761249
1985-05-24,9.92,88.25,10.2159825
1985-05-25,11.18,76.75,11.604545
1985-05-26,11.84,83.44,12.0822728
1985-05-27,13.64,81.01,13.7298227
1985-05-28,14.54,85.27,14.5367594
1985-05-29,13.24,86.74,13.331891800000001
1985-05-30,10.64,90.2,10.848054000000001
1985-05-31,10.49,77.22,10.9924129
1985-06-01,8.98,74.65,9.749626000000001
1985-06-02,7.27,85.4,7.850569
1985-06-03,8.2,82.95,8.790782499999999
1985-06-04,8.23,90.02,8.5741603
1985-06-05,9.17,89.27,9.48454995
1985-06-06,9.54,80.97,10.0591384
1985-06-07,9.07,80.32,9.6577432
1985-06-08,8.92,79.82,9.539324200000001
1985-06-09,10.08,79.4,10.580786
1985-06-10,10.34,85.89,10.662836800000001
1985-06-11,10.55,87.88,10.813307000000002
1985-06-12,8.94,87.28,9.3289776
1985-06-13,10.45,83.72,10.812636999999999
1985-06-14,8.38,77.34,9.142735600000002
1985-06-15,9.29,89.52,9.590304399999999
1985-06-16,8.33,78.5,9.0596025
1985-06-17,7.85,79.67,8.59356975
1985-06-18,8.76,84.89,9.2370227
1985-06-19,9.38,90.73,9.6410432
1985-06-20,7.19,88.09,7.668841550000001
1985-06-21,7.94,83.41,8.538567200000001
1985-06-22,6.47,80.87,7.31487645
1985-06-23,7.92,83.37,8.5218397
1985-06-24,8.21,92.92,8.454932600000001
1985-06-25,8.31,91.6,8.595978
1985-06-26,9.47,86.47,9.84430745
1985-06-27,10.76,88.86,10.9891498
1985-06-28,10.76,91.52,10.9344336
1985-06-29,9.94,85.19,10.3114348
1985-06-30,11.4,78.4,11.76828
1985-07-01,11.37,81.41,11.690026849999999
1985-07-02,12.35,73.02,12.6690385
1985-07-03,10.18,85.35,10.528084
1985-07-04,9.1,86.79,9.492337
1985-07-05,8.47,87.3,8.8911955
1985-07-06,9.5,85.5,9.89875
1985-07-07,8.73,90.64,9.0270396
1985-07-08,8.38,87.55,8.799067
1985-07-09,7.91,87.31,8.36994905
1985-07-10,7.25,82.95,7.929868750000001
1985-07-11,8.66,89.07,9.011071600000001
1985-07-12,8.73,86.75,9.150488750000001
1985-07-13,7.96,85.93,8.4660979
1985-07-14,8.45,81.87,9.05327575
1985-07-15,8.42,86.5,8.87144
1985-07-16,8.43,88.12,8.8266138
1985-07-17,8.7,92.29,8.945948999999999
1985-07-18,8.49,89.09,8.85063005
1985-07-19,6.64,85.2,7.279804
1985-07-20,9.8,75.2,10.441080000000001
1985-07-21,9.29,84.68,9.7289946
1985-07-22,7.29,81.55,8.02163475
1985-07-23,6.86,75.24,7.900415200000001
1985-07-24,5.65,77.92,6.724744000000001
1985-07-25,9.44,76.82,10.0850994
1985-07-26,5.39,84.32,6.175646400000001
1985-07-27,7.94,72.58,8.9293136
1985-07-28,11,79.01,11.4040575
1985-07-29,7.86,80.73,8.5637404
1985-07-30,8.07,83.39,8.657412650000001
1985-07-31,9.01,85.34,9.4526587
1985-08-01,7.81,85.19,8.35493395
1985-08-02,7.58,84.71,8.161937400000001
1985-08-03,7.88,80.39,8.5940001
1985-08-04,10.17,85.48,10.5157938
1985-08-05,10,92.82,10.177705000000001
1985-08-06,9.66,92.32,9.864441600000001
1985-08-07,10.15,87.23,10.455522250000001
1985-08-08,8.3,84.48,8.829232000000001
1985-08-09,7.86,87.09,8.331473200000001
1985-08-10,6.67,80.26,7.5201031
1985-08-11,7.15,75.51,8.140008250000001
1985-08-12,8.36,86.17,8.8270391
1985-08-13,9.31,86.33,9.70021015
1985-08-14,10.44,82.13,10.8390371
1985-08-15,8.62,91.45,8.896507
1985-08-16,8.98,92.23,9.2158972
1985-08-17,9.65,88.7,9.951427500000001
1985-08-18,9.37,82.56,9.8620696
1985-08-19,7.74,70.66,8.830861200000001
1985-08-20,6.65,80.66,7.4850045000000005
1985-08-21,9.33,87.97,9.67207305
1985-08-22,10.13,90.29,10.363379850000001
1985-08-23,8.72,90.15,9.033131500000001
1985-08-24,10.96,85.57,11.240952100000001
1985-08-25,10.73,84.04,11.0609306
1985-08-26,9,86.88,9.396880000000001
1985-08-27,11.76,75.68,12.1265024
1985-08-28,7.25,89.23,7.67945375
1985-08-29,9.72,84.61,10.124603100000002
1985-08-30,10.3,86.66,10.608154
1985-08-31,10.46,79.32,10.919509600000001
1985-09-01,8.95,81.02,9.5293645
1985-09-02,9.71,81.18,10.205812900000002
1985-09-03,9.26,88.12,9.6023816
1985-09-04,9.75,85.66,10.1246325
1985-09-05,9.7,78.47,10.268392
1985-09-06,9.5,81.56,10.007100000000001
1985-09-07,9.64,83.24,10.0879948
1985-09-08,11.34,72.98,11.8096076
1985-09-09,12.29,75.52,12.5875544
1985-09-10,12.42,87.88,12.5586528
1985-09-11,11.99,90.53,12.12073335
1985-09-12,12.03,90.84,12.154438599999999
1985-09-13,11.06,91.57,11.2194956
1985-09-14,11.22,91.52,11.372979200000001
1985-09-15,11.82,83.65,12.060999
1985-09-16,9.38,80.59,9.926585600000001
1985-09-17,10.5,78.68,10.96904
1985-09-18,8.82,81.05,9.411998
1985-09-19,9.29,76.56,9.9616732
1985-09-20,9.51,77.76,10.1203768
1985-09-21,9.38,82.57,9.870828800000002
1985-09-22,9.6,82.63,10.0681215
1985-09-23,12.9,77.21,13.100552
1985-09-24,14.54,78.7,14.535314
1985-09-25,11.16,81.92,11.4921296
1985-09-26,8.44,81.81,9.0462727
1985-09-27,9.57,78.63,10.149447550000001
1985-09-28,9.86,81.35,10.335948
1985-09-29,10.79,74.07,11.31910165
1985-09-30,11.68,74.18,12.0804682
1985-10-01,13.42,72.97,13.5805582
1985-10-02,11.04,77.53,11.467604099999999
1985-10-03,15.22,77.4,15.130504
1985-10-04,16.07,72.21,15.83003335
1985-10-05,10.88,82.87,11.221058300000001
1985-10-06,12.22,78.24,12.492870400000001
1985-10-07,12.42,83.93,12.6038408
1985-10-08,14.13,87.26,14.155925900000002
1985-10-09,11.94,83.27,12.1755584
1985-10-10,16.95,79.12,16.668642
1985-10-11,13.64,77.52,13.7463304
1985-10-12,9.96,68.84,10.738065200000001
1985-10-13,12.48,78.14,12.722864600000001
1985-10-14,14.06,79.85,14.108763
