study,replicate,model,optimizer,n,bins,bin_type,truth_mean,truth_sd,class_mean,class_sd,sym_mean,sym_sd,time_classical,time_symbolic,class_loglik,sym_loglik,class_conv,sym_conv,paired_conv,class_boundary_hit,sym_boundary_hit
optimizer_robustness,6,normal,Nelder-Mead,1095,50,EW,25,5,25.27244247651259,4.980909589273166,25.26087346653116,4.97787149282201,0.0025333333333331137,0.0013666666666665606,-3311.7355406521015,-3574.526871704286,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,6,normal,CG,1095,50,EW,25,5,25.27248497119013,4.980237151636814,25.27248497119145,4.9825125754238835,0.013933333333333072,0.003166666666666629,-3311.735520641286,-3574.5305055841613,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,6,normal,Nelder-Mead,1095,50,QU,25,5,25.27244247651259,4.980909589273166,25.279693740462385,4.92610756429503,0.0025333333333331137,0.001633333333333553,-3311.7355406521015,-4445.677730478339,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,6,normal,CG,1095,50,QU,25,5,25.27248497119013,4.980237151636814,25.280254017413906,4.9266439878293395,0.013933333333333072,0.015300000000000107,-3311.735520641286,-4445.677710401194,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,7,normal,Nelder-Mead,1095,50,EW,25,5,25.01049427693936,5.107154723277872,25.006023956765254,5.114563137484812,0.0026000000000000983,0.0013666666666665606,-3339.4315465799905,-3745.2556130828298,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,7,normal,CG,1095,50,EW,25,5,25.010278827050257,5.107809626563466,25.010278827050257,5.11014333675073,0.05519999999999972,0.0013333333333335417,-3339.4315276128673,-3745.2567344150043,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,7,normal,Nelder-Mead,1095,50,QU,25,5,25.01049427693936,5.107154723277872,25.01145795665024,5.085956614789407,0.0026000000000000983,0.0015333333333335494,-3339.4315465799905,-4458.764895709528,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,7,normal,CG,1095,50,QU,25,5,25.010278827050257,5.107809626563466,25.011926093787608,5.086256732100423,0.05519999999999972,0.026266666666666556,-3339.4315276128673,-4458.764887047557,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,8,normal,Nelder-Mead,1095,50,EW,25,5,25.145430316536242,5.09191778457869,25.14243067097701,5.086292977056486,0.0025000000000000946,0.0014333333333330718,-3336.1632432664182,-3812.215678020614,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,8,normal,CG,1095,50,EW,25,5,25.145213704256886,5.092586817511607,25.145213704256886,5.094913562394975,0.017633333333333685,0.0014333333333330718,-3336.1632233858195,-3812.219135319505,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,8,normal,Nelder-Mead,1095,50,QU,25,5,25.145430316536242,5.09191778457869,25.152684538101674,5.065233788999124,0.0025000000000000946,0.0016000000000000606,-3336.1632432664182,-4449.7251155345375,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,8,normal,CG,1095,50,QU,25,5,25.145213704256886,5.092586817511607,25.15302091676408,5.064703334377183,0.017633333333333685,0.016666666666666666,-3336.1632233858195,-4449.7251012389,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,9,normal,Nelder-Mead,1095,50,EW,25,5,24.600279873152097,5.04007123166708,24.60000521673994,5.038679721203284,0.002400000000000091,0.0013666666666665606,-3324.9426973217555,-3749.121264806072,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,9,normal,CG,1095,50,EW,25,5,24.60006795700554,5.0406691852195324,24.60006795700554,5.0429722007394835,0.016433333333333168,0.0013666666666665606,-3324.9426809540964,-3749.122137164569,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,9,normal,Nelder-Mead,1095,50,QU,25,5,24.600279873152097,5.04007123166708,24.60925428028377,5.018181034723338,0.002400000000000091,0.0015333333333330756,-3324.9426973217555,-4452.065262716327,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,9,normal,CG,1095,50,QU,25,5,24.60006795700554,5.0406691852195324,24.60882615472964,5.018673465844889,0.016433333333333168,0.029266666666666198,-3324.9426809540964,-4452.065248370593,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,10,normal,Nelder-Mead,1095,50,EW,25,5,25.193608433545176,4.938315706485235,25.20054420580412,4.947425256241741,0.002499999999999621,0.0013333333333340155,-3302.624395920036,-3724.6714594201594,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,10,normal,CG,1095,50,EW,25,5,25.193391406241233,4.938970131809642,25.193391406241233,4.9412266824281526,0.015233333333333121,6.666666666660604e-4,-3302.624375647236,-3724.6741044880528,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,10,normal,Nelder-Mead,1095,50,QU,25,5,25.193608433545176,4.938315706485235,25.20589816520755,4.9283508176407675,0.002499999999999621,0.001566666666666568,-3302.624395920036,-4451.593554215834,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,10,normal,CG,1095,50,QU,25,5,25.193391406241233,4.938970131809642,25.205946440752534,4.927955250458274,0.015233333333333121,0.017333333333333676,-3302.624375647236,-4451.593547225602,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,11,normal,Nelder-Mead,1095,50,EW,25,5,24.92187039471517,5.087477518512714,24.917725233881818,5.088812258182543,0.002566666666666606,0.0014000000000000531,-3335.2022347637153,-3820.38574036011,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,11,normal,CG,1095,50,EW,25,5,24.92165570826582,5.088119357556688,24.921655708265927,5.090444064919001,0.020833333333333332,0.004233333333333652,-3335.2022163732704,-3820.3862315497418,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,11,normal,Nelder-Mead,1095,50,QU,25,5,24.92187039471517,5.087477518512714,24.931219666376087,5.099067804786973,0.002566666666666606,0.0014666666666670381,-3335.2022347637153,-4458.913940483947,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,11,normal,CG,1095,50,QU,25,5,24.92165570826582,5.088119357556688,24.931898065618007,5.098456980477239,0.020833333333333332,0.030299999999999726,-3335.2022163732704,-4458.913915001075,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,12,normal,Nelder-Mead,1095,50,EW,25,5,24.85902828738353,4.865951937013542,24.860816088738954,4.873300733638149,0.0025333333333331137,0.001166666666666553,-3286.451482443732,-3786.76038601207,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,12,normal,CG,1095,50,EW,25,5,24.85881414228001,4.866558676911576,24.85881414227993,4.8687821534838385,0.02036666666666728,0.0036333333333326816,-3286.451464371503,-3786.7616444836344,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,12,normal,Nelder-Mead,1095,50,QU,25,5,24.85902828738353,4.865951937013542,24.875040741977667,4.830747780519822,0.0025333333333331137,0.001566666666666568,-3286.451482443732,-4454.493397019925,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,12,normal,CG,1095,50,QU,25,5,24.85881414228001,4.866558676911576,24.874034992720915,4.830964313453691,0.02036666666666728,0.024533333333333948,-3286.451464371503,-4454.493370527441,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,13,normal,Nelder-Mead,1095,50,EW,25,5,24.94902926907892,4.927910635566101,24.946467827471366,4.929504571140638,0.0025333333333331137,0.0013666666666665606,-3300.308522099617,-3769.289861183195,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,13,normal,CG,1095,50,EW,25,5,24.94881434867272,4.928535473212689,24.948814348672748,4.930787269664525,0.01943333333333328,0.0012999999999995756,-3300.308503466836,-3769.290016048118,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,13,normal,Nelder-Mead,1095,50,QU,25,5,24.94902926907892,4.927910635566101,24.95426514308037,4.908557429333692,0.0025333333333331137,0.0015333333333330756,-3300.308522099617,-4442.165581957249,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,13,normal,CG,1095,50,QU,25,5,24.94881434867272,4.928535473212689,24.95500901631683,4.908866514233645,0.01943333333333328,0.02326666666666597,-3300.308503466836,-4442.165564578839,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,14,normal,Nelder-Mead,1095,50,EW,25,5,25.099907609836293,5.049716605761467,25.102484782157433,5.045723483604146,0.0025333333333331137,0.0014000000000000531,-3327.0490374892343,-3793.588942482597,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,14,normal,CG,1095,50,EW,25,5,25.099691389706805,5.0503747227064135,25.099691389706805,5.052682174828822,0.024033333333333455,0.003800000000000144,-3327.049017900716,-3793.590956970661,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,14,normal,Nelder-Mead,1095,50,QU,25,5,25.099907609836293,5.049716605761467,25.12210140417482,5.026928807293479,0.0025333333333331137,0.0016666666666670456,-3327.0490374892343,-4446.850373669732,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,14,normal,CG,1095,50,QU,25,5,25.099691389706805,5.0503747227064135,25.12163006220664,5.027184629393681,0.024033333333333455,0.02316666666666644,-3327.049017900716,-4446.850366069014,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,15,normal,Nelder-Mead,1095,50,EW,25,5,25.111101263308242,4.9996627201799075,25.107362854603544,4.997890310473429,0.0026000000000000983,0.001266666666666083,-3316.1412958027004,-3805.5629616114193,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,15,normal,CG,1095,50,EW,25,5,25.110884946752375,5.000315628348119,25.110884946752375,5.002600203695542,0.03836666666666607,0.001333333333333068,-3316.1412761182864,-3805.564439746438,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,15,normal,Nelder-Mead,1095,50,QU,25,5,25.111101263308242,4.9996627201799075,25.107602261172495,5.024123661179712,0.0026000000000000983,0.001633333333333553,-3316.1412958027004,-4452.874902237229,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,15,normal,CG,1095,50,QU,25,5,25.110884946752375,5.000315628348119,25.107280465332213,5.023908113273665,0.03836666666666607,0.019566666666666302,-3316.1412761182864,-4452.8748979733555,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,16,normal,Nelder-Mead,1095,50,EW,25,5,25.165805947420417,4.7809476708209635,25.161246217108328,4.783246423363534,0.002499999999999621,0.001233333333333538,-3267.1615189228623,-3807.232383331048,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,16,normal,CG,1095,50,EW,25,5,25.165589159617497,4.781578131410785,25.16558915961789,4.783762772482635,0.019566666666666302,0.0018333333333335608,-3267.1614987700086,-3807.233129160297,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,16,normal,Nelder-Mead,1095,50,QU,25,5,25.165805947420417,4.7809476708209635,25.18478554340625,4.813457892309446,0.002499999999999621,0.0016000000000000606,-3267.1615189228623,-4443.665540351818,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,16,normal,CG,1095,50,QU,25,5,25.165589159617497,4.781578131410785,25.184111663352258,4.813747316122075,0.019566666666666302,0.03283333333333379,-3267.1614987700086,-4443.665525418266,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,17,normal,Nelder-Mead,1095,50,EW,25,5,24.9582515763689,4.987866197362505,24.95774401361093,4.981722691574702,0.002566666666666606,0.0012666666666670305,-3313.5507143417985,-3889.3884922228362,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,17,normal,CG,1095,50,EW,25,5,24.95803657651825,4.988499727627179,24.95803657651825,4.990778906696822,0.024566666666666494,0.003033333333333606,-3313.5506956732174,-3889.3926484229296,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,17,normal,Nelder-Mead,1095,50,QU,25,5,24.9582515763689,4.987866197362505,24.955289878181325,5.011496595198299,0.002566666666666606,0.0015333333333330756,-3313.5507143417985,-4461.830302098237,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,17,normal,CG,1095,50,QU,25,5,24.95803657651825,4.988499727627179,24.95483566646759,5.011641481479831,0.024566666666666494,0.019699999999999326,-3313.5506956732174,-4461.83029643529,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,18,normal,Nelder-Mead,1095,50,EW,25,5,25.150562142580537,4.772712590418395,25.13959172625958,4.780286331951141,0.002499999999999621,0.0012999999999995756,-3265.273387976396,-3732.684725339054,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,18,normal,CG,1095,50,EW,25,5,25.15034548609368,4.773340250329898,25.15034548609368,4.775521140356009,0.019900000000000282,6.999999999995529e-4,-3265.273367923826,-3732.6888982184832,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,18,normal,Nelder-Mead,1095,50,QU,25,5,25.150562142580537,4.772712590418395,25.149911083205275,4.741825074475538,0.002499999999999621,0.001499999999999583,-3265.273387976396,-4460.023008991398,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,18,normal,CG,1095,50,QU,25,5,25.15034548609368,4.773340250329898,25.15136792336447,4.741860185476123,0.019900000000000282,0.02466666666666602,-3265.273367923826,-4460.022954722962,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,19,normal,Nelder-Mead,1095,50,EW,25,5,24.833382278555895,4.999042966085366,24.82578317502139,4.996292660102486,0.002499999999999621,0.0014333333333335456,-3315.998437117052,-3743.1269936183357,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,19,normal,CG,1095,50,EW,25,5,24.83316835437676,4.999663308349469,24.833168354376763,5.001947592643194,0.02189999999999941,0.003133333333333136,-3315.998419265972,-3743.129673721367,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,19,normal,Nelder-Mead,1095,50,QU,25,5,24.833382278555895,4.999042966085366,24.844898650085504,4.99950839368362,0.002499999999999621,0.0014333333333335456,-3315.998437117052,-4451.823084535637,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,19,normal,CG,1095,50,QU,25,5,24.83316835437676,4.999663308349469,24.843751648550864,5.000030112207157,0.02189999999999941,0.01193333333333347,-3315.998419265972,-4451.823043038925,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,20,normal,Nelder-Mead,1095,50,EW,25,5,25.05345016118652,5.047082501410849,25.051819995928966,5.046984493480062,0.0025333333333331137,0.001366666666667508,-3326.4765089150737,-3781.5637616220547,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,20,normal,CG,1095,50,EW,25,5,25.053234341258843,5.047734776975115,25.05323434125914,5.05004103581819,0.007266666666667258,0.003133333333333136,-3326.476489637993,-3781.5641266173,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,20,normal,Nelder-Mead,1095,50,QU,25,5,25.05345016118652,5.047082501410849,25.086421403017468,5.074713962237401,0.0025333333333331137,0.0016000000000000606,-3326.4765089150737,-4457.11850746963,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,20,normal,CG,1095,50,QU,25,5,25.053234341258843,5.047734776975115,25.085931696738754,5.074121191571331,0.007266666666667258,0.023233333333333425,-3326.476489637993,-4457.11848766421,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,21,normal,Nelder-Mead,1095,50,EW,25,5,24.741114059892205,4.9778961424208825,24.743020246762327,4.97334980758763,0.0025000000000005686,0.0014000000000000531,-3311.3542074233465,-3725.8351937510697,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,21,normal,CG,1095,50,EW,25,5,24.74090093054652,4.978503114414652,24.74090093054652,4.980777732329391,0.008966666666666848,0.0029333333333331287,-3311.354190152465,-3725.838071863227,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,21,normal,Nelder-Mead,1095,50,QU,25,5,24.741114059892205,4.9778961424208825,24.76246156804585,4.937896741869395,0.0025000000000005686,0.0014666666666670381,-3311.3542074233465,-4444.372532199914,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,21,normal,CG,1095,50,QU,25,5,24.74090093054652,4.978503114414652,24.761844499386065,4.938127242561353,0.008966666666666848,0.021433333333333356,-3311.354190152465,-4444.372521001468,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,22,normal,Nelder-Mead,1095,50,EW,25,5,25.018779413077176,5.023372027538094,25.019731596706357,5.022001537634755,0.0024666666666661287,0.0014000000000000531,-3321.3193456011873,-3846.368029000208,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,22,normal,CG,1095,50,EW,25,5,25.01856389181676,5.024017180061329,25.01856389181676,5.026312586981917,0.015200000000000576,0.0023999999999991437,-3321.319326546175,-3846.3687510607597,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,22,normal,Nelder-Mead,1095,50,QU,25,5,25.018779413077176,5.023372027538094,25.03094976246605,5.045289814971272,0.0024666666666661287,0.0016000000000000606,-3321.3193456011873,-4450.142272515079,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,22,normal,CG,1095,50,QU,25,5,25.01856389181676,5.024017180061329,25.03018533945749,5.044940094664338,0.015200000000000576,0.07236666666666641,-3321.319326546175,-4450.142254518473,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,23,normal,Nelder-Mead,1095,50,EW,25,5,25.222265413488625,5.058397241073094,25.221269768747767,5.055843335930009,0.0025333333333331137,0.001333333333333068,-3328.638530979419,-3759.659800672101,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,23,normal,CG,1095,50,EW,25,5,25.22230782379529,5.057711119402445,25.22230782379529,5.060021932067093,0.01726666666666669,0.003033333333332659,-3328.638510780589,-3759.6604355227805,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,23,normal,Nelder-Mead,1095,50,QU,25,5,25.222265413488625,5.058397241073094,25.24146376134855,5.035721488515868,0.0025333333333331137,0.0014333333333335456,-3328.638530979419,-4445.630162710211,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,23,normal,CG,1095,50,QU,25,5,25.22230782379529,5.057711119402445,25.24291478791094,5.03537856059314,0.01726666666666669,0.03123333333333278,-3328.638510780589,-4445.630110396722,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,24,normal,Nelder-Mead,1095,50,EW,25,5,25.217490548409017,5.128093070703742,25.222152549300084,5.142245299690774,0.002566666666666606,0.0012999999999995756,-3343.6226487748963,-3828.9193788123807,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,24,normal,CG,1095,50,EW,25,5,25.217532950686923,5.127397198637287,25.21753295068692,5.129739835224657,0.02066666666666682,0.0013666666666665606,-3343.622628559052,-3828.9253536454466,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,24,normal,Nelder-Mead,1095,50,QU,25,5,25.217490548409017,5.128093070703742,25.221982067084227,5.1203911007953025,0.002566666666666606,0.001566666666666568,-3343.6226487748963,-4459.635568796976,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,24,normal,CG,1095,50,QU,25,5,25.217532950686923,5.127397198637287,25.2218181989687,5.12010310093462,0.02066666666666682,0.0226333333333334,-3343.622628559052,-4459.635564868228,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,25,normal,Nelder-Mead,1095,50,EW,25,5,25.089681486798007,4.898431680329414,25.088513928311436,4.902157227554543,0.0024333333333335836,0.0013666666666665606,-3293.742121806073,-3878.4909808244115,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,25,normal,CG,1095,50,EW,25,5,25.089465354760225,4.899068910189764,25.08946535476023,4.90130723126946,0.021999999999999888,0.0023000000000005607,-3293.7421022236517,-3878.491063390536,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,25,normal,Nelder-Mead,1095,50,QU,25,5,25.089681486798007,4.898431680329414,25.097082221386998,4.946358341231355,0.0024333333333335836,0.0016000000000000606,-3293.742121806073,-4457.295350653852,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,25,normal,CG,1095,50,QU,25,5,25.089465354760225,4.899068910189764,25.09664389816927,4.9470100646321695,0.021999999999999888,0.03170000000000073,-3293.7421022236517,-4457.295327661045,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,26,normal,Nelder-Mead,1095,50,EW,25,5,24.982313157740915,5.02057188719084,24.979754920127068,5.012490761358349,0.002533333333334061,0.001166666666666553,-3320.7078635946573,-3542.6775640727965,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,26,normal,CG,1095,50,EW,25,5,24.98209795061467,5.021212382945003,24.98209795061467,5.023506522610053,0.0348999999999999,0.002333333333333106,-3320.707844780497,-3542.684304816628,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,26,normal,Nelder-Mead,1095,50,QU,25,5,24.982313157740915,5.02057188719084,25.003363950159994,4.978960751732248,0.002533333333334061,0.001566666666666568,-3320.7078635946573,-4453.9021324732275,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,26,normal,CG,1095,50,QU,25,5,24.98209795061467,5.021212382945003,25.002755425290857,4.978997337021215,0.0348999999999999,0.018800000000000712,-3320.707844780497,-4453.902123937628,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,27,normal,Nelder-Mead,1095,50,EW,25,5,24.872926958275592,5.150593077808678,24.875743977040038,5.15425715352539,0.0025333333333331137,0.0014000000000000531,-3348.702042852884,-3729.5572971404185,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,27,normal,CG,1095,50,EW,25,5,24.87271269344357,5.151236979098182,24.87271269344333,5.153590527448701,0.025033333333333494,0.002066666666667061,-3348.702024804695,-3729.557591859361,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,27,normal,Nelder-Mead,1095,50,QU,25,5,24.872926958275592,5.150593077808678,24.889181790618373,5.117607459472815,0.0025333333333331137,0.0015666666666675154,-3348.702042852884,-4448.8162735239675,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,27,normal,CG,1095,50,QU,25,5,24.87271269344357,5.151236979098182,24.88869273044951,5.117337563503862,0.025033333333333494,0.016366666666666183,-3348.702024804695,-4448.816265398661,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,28,normal,Nelder-Mead,1095,50,EW,25,5,25.022632162836604,5.06912398278914,25.007978369853923,5.073789447939371,0.002499999999999621,0.0013666666666665606,-3331.247361848824,-3730.3589264326974,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,28,normal,CG,1095,50,EW,25,5,25.02241660838714,5.0697754474464265,25.022416608387175,5.072091781398504,0.013266666666666538,0.0030000000000001137,-3331.2473427862683,-3730.363405312581,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,28,normal,Nelder-Mead,1095,50,QU,25,5,25.022632162836604,5.06912398278914,25.019077007221107,5.067943888642203,0.002499999999999621,0.001566666666666568,-3331.247361848824,-4460.283439545659,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,28,normal,CG,1095,50,QU,25,5,25.02241660838714,5.0697754474464265,25.019932245243574,5.06826429897825,0.013266666666666538,0.0332333333333338,-3331.2473427862683,-4460.283419143109,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,29,normal,Nelder-Mead,1095,50,EW,25,5,25.075672519665154,4.96254760429176,25.080636830976168,4.9555394382615905,0.0025333333333331137,0.001366666666667508,-3307.9813072644824,-3809.3585580028453,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,29,normal,CG,1095,50,EW,25,5,25.07545650830593,4.9631915514212155,25.07545650830593,4.965459166452108,0.02783333333333265,0.0014666666666660908,-3307.981287803793,-3809.3630204969477,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,29,normal,Nelder-Mead,1095,50,QU,25,5,25.075672519665154,4.96254760429176,25.092114757516427,4.976167552881905,0.0025333333333331137,0.001633333333333553,-3307.9813072644824,-4447.084548659881,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,29,normal,CG,1095,50,QU,25,5,25.07545650830593,4.9631915514212155,25.092375840652767,4.976535273971572,0.02783333333333265,0.02390000000000043,-3307.981287803793,-4447.084541277626,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,30,normal,Nelder-Mead,1095,50,EW,25,5,24.930118628104136,4.959761621974813,24.92317411202592,4.962899505535078,0.0026000000000000983,0.0013666666666665606,-3307.3626708627626,-3677.6061193209066,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,30,normal,CG,1095,50,EW,25,5,24.929903870601372,4.960388298732216,24.92990387060153,4.962654653729784,0.0122666666666665,0.002733333333333121,-3307.3626523674498,-3677.607123276147,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,30,normal,Nelder-Mead,1095,50,QU,25,5,24.930118628104136,4.959761621974813,24.966815525442314,4.9244667405741165,0.0026000000000000983,0.0016000000000000606,-3307.3626708627626,-4460.523992472616,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,30,normal,CG,1095,50,QU,25,5,24.929903870601372,4.960388298732216,24.96594605892403,4.9242050913475826,0.0122666666666665,0.021666666666666855,-3307.3626523674498,-4460.523971832644,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,31,normal,Nelder-Mead,1095,50,EW,25,5,24.798384291916427,5.090284590023315,24.794141427637847,5.084245941313744,0.0025000000000005686,0.001333333333333068,-3335.803082788715,-3907.443266661148,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,31,normal,CG,1095,50,EW,25,5,24.79817066922323,5.090912087750703,24.79817066922323,5.093238061848412,0.016366666666666183,7.000000000005002e-4,-3335.8030651976474,-3907.4474973018387,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,31,normal,Nelder-Mead,1095,50,QU,25,5,24.798384291916427,5.090284590023315,24.8103682236344,5.114815991438818,0.0025000000000005686,0.0015333333333330756,-3335.803082788715,-4451.761516906986,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,31,normal,CG,1095,50,QU,25,5,24.79817066922323,5.090912087750703,24.8103135573375,5.113993822548541,0.016366666666666183,0.018900000000000243,-3335.8030651976474,-4451.761489208398,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,32,normal,Nelder-Mead,1095,50,EW,25,5,24.86384818830456,5.15171855783156,24.869925415042427,5.158559119088072,0.0024333333333335836,0.001233333333333538,-3348.941057660546,-3663.4912448755767,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,32,normal,CG,1095,50,EW,25,5,24.863634001680513,5.15236150206241,24.863634001680502,5.154715567815607,0.01363333333333306,0.004300000000000637,-3348.941039671536,-3663.492901876352,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,32,normal,Nelder-Mead,1095,50,QU,25,5,24.86384818830456,5.15171855783156,24.8738133247419,5.120375554239597,0.0024333333333335836,0.0015999999999991132,-3348.941057660546,-4452.94070721579,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,32,normal,CG,1095,50,QU,25,5,24.863634001680513,5.15236150206241,24.874353045792994,5.119812359525943,0.01363333333333306,0.016433333333334115,-3348.941039671536,-4452.940687845741,TRUE,TRUE,TRUE,FALSE,FALSE
optimizer_robustness,33,normal,Nelder-Mead,1095,50,EW,25,5,25.062284255363817,5.0012911947600704,25.05751408148733,5.009756274451001,0.0025333333333331137,0.0014000000000000531,-3316.496647056546,-3781.818964435554,TRUE,TRUE,TRUE,FALSE,FALSE
